# Wordlist

# DATA
ID	COGID	POS	CONCEPT	DOCULECT	ORIGINAL_CONCEPT	STEDT_SRCID	ORIGINAL_TAXNAME	ORIGINAL_ENTRY	MORPHEMES	NOTE	COGIDS	SOURCE	STEDT_GLOSS	CONCEPTICON_ID	STEDT_REFLEX	IPA	STEDT_CONCEPT	TOKENS	STEDT_RN	ALIGNMENT
25	87	noun	the ant	Bola	ant 1	365.32	Bola (Luxi) TBL	phə̆³¹ ɣɔʔ³¹  | 0365.32	insect vermin		16 15	TBL		587	phə̆³¹ɣɔʔ³¹	phə̆³¹ɣɔʔ³¹	ant	pʰ ə̆ ³¹ + ɣ ɔ ʔ ³¹	363699	pʰ ə̆ - ³¹ ◦ - ɣ ɔ ʔ ³¹
28	91	noun	the ant	Lashi	ant 1	365.33	Leqi (Luxi) TBL	la³¹ jɛt ³¹  | 0365.33			984 985	TBL		587	la³¹jɛt ³¹	la³¹jɛt³¹	ant	l a ³¹ + j ɛ t ³¹	363700	l a ³¹ ◦ j ɛ t ³¹
29	87	noun	the ant	Maru	ant 1	365.31	Langsu (Luxi) TBL	phə̆³¹ ɣuk³¹  | 0365.31	insect mouse		16 15	TBL		587	phə̆³¹ɣuk³¹	phə̆³¹ɣuk³¹	ant	pʰ ə̆ ³¹ + ɣ u k ³¹	363698	pʰ ə̆ - ³¹ ◦ - ɣ u k ³¹
30	90	noun	the ant	Xiandao	ant 2	365.29	Achang (Xiandao) TBL	chaŋ³¹ m̥an⁵⁵  | 0365.29	ant1 ant2		982 976	TBL		587	chaŋ³¹m̥an⁵⁵	chaŋ³¹m̥an⁵⁵	ant	cʰ a ŋ ³¹ + m̥ a n ⁵⁵	363696	cʰ a ŋ ³¹ ◦ m̥ a n ⁵⁵
5277	87	noun	the ant	Rangoon		365.27					16 15 14	TBL		587	pɑ⁵³jwɛʔ⁴sheʔ⁴	pɑ⁵³jwɛʔ⁴sheʔ⁴	ant	p ɑ ⁵³ + j w ɛ ʔ ⁴ + sʰ e ʔ ⁴	363694	p ɑ - ⁵³ ◦ j w ɛ ʔ ⁴ ◦ sʰ e ʔ ⁴
5719	87	noun	the ant	Written_Burmese		365.26					16 15 14	TBL		587	pɑ¹|rwɑk⁴shit⁴	pɑ¹|rwɑk⁴shit⁴	ant	p a ¹ + r w a k ⁴ + tsʰ i t ⁴	363693	p a - ¹ ◦ r w a k ⁴ ◦ tsʰ i t ⁴
#
6193	178		the armpit	Achang_Longchuan	armpit	92.28	Achang (Longchuan)	kă³¹liŋ³⁵tʂhuaʔ⁵⁵	ka-prefix armpit1 armpit2		1307 1308 94	TBL		1886		kă³¹liŋ³⁵ʈʂʰuaʔ⁵⁵		k ă ³¹ + l i ŋ ³⁵ + ʈʂʰ u a ʔ ⁵⁵	35983	k ă ³¹ ◦ l i ŋ ³⁵ ◦ - ʈʂʰ u a ʔ ⁵⁵
6270	177		the armpit	Rangoon	armpit	92.27	Burmese (Rangoon)	tɕhɑ̃i⁵⁵			95	TBL		1886		ʨʰɑ̃i⁵⁵		tɕʰ ɑ̃ i ∼ ⁵⁵	34087	tɕʰ - ɑ̃ i ∼ ⁵⁵
6345	178		the armpit	Atsi	armpit	92.3	Atsi [Zaiwa]	kă²¹tʃo̱k⁵⁵khoŋ²¹	? ? ?		1307 1309 95	TBL		1886		kă²¹tʃo̱k⁵⁵kʰoŋ²¹		k ă ²¹ + tʃ o̰ k ⁵⁵ + kʰ o ŋ ²¹	41389	k ă ²¹ ◦ tʃ o̰ k ⁵⁵ ◦ kʰ - o - ŋ ²¹
6360	177		the armpit	Written_Burmese	armpit	92.26	Burmese (Written)	khjoŋ³	armpit		95	TBL		1886		kʰjoŋ³		kʰ j ə ŋ ³	32197	kʰ j ə - ŋ ³
6394	178		the armpit	Maru	armpit	92.31	Langsu (Luxi)	lɔʔ³¹tʃhɛʔ⁵⁵	hand armpit?		345 96	TBL		1886		lɔʔ³¹tʃhɛʔ⁵⁵		l ɔ ʔ ³¹ + tʃʰ ɛ ʔ ⁵⁵	43263	l ɔ ʔ ³¹ ◦ tʃʰ ɛ ʔ ⁵⁵
6444	178		the armpit	Lashi	armpit	92.33	Leqi (Luxi)	lɔʔ³¹tʃnap⁵⁵	hand armpit		345 96	TBL		1886		lɔʔ³¹tʃnap⁵⁵		l ɔ ʔ ³¹ + tʃʰ a p ⁵⁵	46866	l ɔ ʔ ³¹ ◦ tʃʰ a p ⁵⁵
6581	180		the armpit	Xiandao	armpit	92.29	Achang (Xiandao)	lɔʔ³¹san⁵⁵khʐoʔ⁵⁵	hand shoulder armpit		345 1310 94	TBL		1886		lɔʔ³¹san⁵⁵kʰʐoʔ⁵⁵		l ɔ ʔ ³¹ + s a n ⁵⁵ + kʰ ʐ o ʔ ⁵⁵	37759	l ɔ ʔ ³¹ ◦ s a n ⁵⁵ ◦ kʰ ʐ o - ʔ ⁵⁵
6641	178		the armpit	Bola	armpit	92.32	Bola (Luxi)	laʔ³¹tʃhɛʔ⁵⁵	hand armpit		345 96	TBL		1886		laʔ³¹tʃhɛʔ⁵⁵		l a ʔ ³¹ + tʃʰ ɛ ʔ ⁵⁵	45033	l a ʔ ³¹ ◦ tʃʰ ɛ ʔ ⁵⁵
#
141	101	noun	the bamboo	Achang_Longchuan	bamboo	389.28	Achang (Longchuan) TBL	o³¹  | 0389.28	bamboo		31	TBL		1927	o³¹	o³¹	bamboo	o ³¹	364937	- o ³¹
143	101	noun	the bamboo	Atsi	bamboo	389.3	Atsi [Zaiwa] TBL	va²¹  | 0389.30	bamboo		31	TBL		1927	va²¹	va²¹	bamboo	v a ²¹	364939	v a ²¹
144	101	noun	the bamboo	Bola	bamboo	389.32	Bola (Luxi) TBL	va³¹  | 0389.32	bamboo		31	TBL		1927	va³¹	va³¹	bamboo	v a ³¹	364941	v a ³¹
147	101	noun	the bamboo	Lashi	bamboo	389.33	Leqi (Luxi) TBL	wo³³  | 0389.33	bamboo		31	TBL		1927	wo³³	wo³³	bamboo	w o ³³	364942	w o ³³
148	101	noun	the bamboo	Maru	bamboo	389.31	Langsu (Luxi) TBL	vɔ³⁵  | 0389.31	bamboo		31	TBL		1927	vɔ³⁵	vɔ³⁵	bamboo	v ɔ ³⁵	364940	v ɔ ³⁵
149	101	noun	the bamboo	Xiandao	bamboo	389.29	Achang (Xiandao) TBL	o³¹  | 0389.29	bamboo		31	TBL		1927	o³¹	o³¹	bamboo	o ³¹	364938	- o ³¹
5518	101	noun	the bamboo	Rangoon		389.27					31	TBL		1927	wɑ⁵⁵	wɑ⁵⁵	bamboo	w ɑ ⁵⁵	364936	w ɑ ⁵⁵
5956	101	noun	the bamboo	Written_Burmese		389.26			bamboo		31	TBL		1927	wɑ³	wɑ³	bamboo	w a ³	364935	w a ³
#
6275	239		the barley (tibetan or highland)	Bola	barley	411.32	Bola (Luxi)	mɛ³¹ja⁵¹	grain-1 grain-2		1341 1342	TBL		932		mɛ³¹ja⁵¹		m ɛ ³¹ + j a ⁵¹	45357	m ɛ ³¹ ◦ j a ⁵¹
6286	239		the barley (tibetan or highland)	Atsi	barley	411.3	Atsi [Zaiwa]	mə⁵⁵ja²¹sat⁵⁵	grain barley		1341 1342 1343	TBL		932		mə⁵⁵ja²¹sat⁵⁵		m ə ⁵⁵ + j a ²¹ + s a t ⁵⁵	41717	m ə ⁵⁵ ◦ j a ²¹ ◦ s a t ⁵⁵
6446	237		the barley (tibetan or highland)	Rangoon	barley	411.27	Burmese (Rangoon)	bɑ²²li²²		a loan from English?	1344 1345	TBL		932		bɑ²²li²²		b ɑ ²² + l i ²²	34415	b ɑ ²² ◦ l i ²²
6518	237		the barley (tibetan or highland)	Written_Burmese	barley	411.26	Burmese (Written)	bhɑɑ²li²		a loan from English?	1344 1345	TBL		932		bʰɑɑ²li²		pʰ a ² + l i ²	32522	pʰ a ² ◦ l i ²
#
299	131	noun	the belly	Bola	belly	96.32	Bola (Luxi) TBL	vɛ³¹ tau³¹  | 0096.32	belly-1 belly-1		83 85	TBL		1251	vɛ³¹tau³¹	vɛ³¹tau³¹	belly	v ɛ ³¹ + t a u ³¹	349955	v ɛ ³¹ ◦ t a u - ³¹
302	131	noun	the belly	Maru	belly	96.31	Langsu (Luxi) TBL	vẽ³⁵ tuk³¹  | 0096.31			83 85	TBL		1251	vẽ³⁵tuk³¹	vẽ³⁵tuk³¹	belly	v ẽ ³⁵ + t u k ³¹	349954	v ẽ ³⁵ ◦ t u - k ³¹
5652	1133	noun	the belly	Rangoon		96.27					84	TBL		1251	bɑiʔ⁴	bɑiʔ⁴	belly	b ɑ i ʔ ⁴	349950	b ɑ i ʔ ⁴
6087	1133	noun	the belly	Written_Burmese		96.26					84	TBL		1251	bok⁴	bok⁴	belly	p ə k ⁴	349949	p ə - k ⁴
#
325	133	noun	the bird	Achang_Longchuan	bird	326.28	Achang (Longchuan) TBL	m̥ɔʔ⁵⁵  | 0326.28	bird		87	TBL		937	m̥ɔʔ⁵⁵	m̥ɔʔ⁵⁵	bird	m̥ ɔ ʔ ⁵⁵	361992	m̥ ɔ ʔ ⁵⁵
327	133	noun	the bird	Atsi	bird	326.3	Atsi [Zaiwa] TBL	ŋo̱ʔ⁵⁵  | 0326.30	bird		87	TBL		937	ŋo̱ʔ⁵⁵	ŋo̱ʔ⁵⁵	bird	ŋ o̰ ʔ ⁵⁵	361994	ŋ o̰ ʔ ⁵⁵
328	133	noun	the bird	Bola	bird	326.32	Bola (Luxi) TBL	ŋa̱ʔ⁵⁵  | 0326.32	bird		87	TBL		937	ŋa̱ʔ⁵⁵	ŋa̱ʔ⁵⁵	bird	ŋ a̰ ʔ ⁵⁵	361996	ŋ a̰ ʔ ⁵⁵
331	133	noun	the bird	Lashi	bird	326.33	Leqi (Luxi) TBL	ŋɔ̱ʔ⁵⁵  | 0326.33	bird		87	TBL		937	ŋɔ̱ʔ⁵⁵	ŋɔ̱ʔ⁵⁵	bird	ŋ ɔ̰ ʔ ⁵⁵	361997	ŋ ɔ̰ ʔ ⁵⁵
332	133	noun	the bird	Maru	bird	326.31	Langsu (Luxi) TBL	ŋɔ̱ʔ⁵⁵  | 0326.31	bird		87	TBL		937	ŋɔ̱ʔ⁵⁵	ŋɔ̱ʔ⁵⁵	bird	ŋ ɔ̰ ʔ ⁵⁵	361995	ŋ ɔ̰ ʔ ⁵⁵
334	133	noun	the bird	Xiandao	bird	326.29	Achang (Xiandao) TBL	ŋ̊ɔʔ⁵⁵  | 0326.29	bird		87	TBL		937	ŋ̊ɔʔ⁵⁵	ŋ̊ɔʔ⁵⁵	bird	ŋ̊ ɔ ʔ ⁵⁵	361993	ŋ̊ ɔ ʔ ⁵⁵
5545	133	noun	the bird	Rangoon		326.27					87	TBL		937	ŋ̊ɛʔ⁴	ŋ̊ɛʔ⁴	bird	ŋ̊ ɛ ʔ ⁴	361991	ŋ̊ ɛ ʔ ⁴
5982	133	noun	the bird	Written_Burmese		326.26			bird		87	TBL		937	hŋɑk⁴	hŋɑk⁴	bird	ŋ̊ a k ⁴	361990	ŋ̊ a k ⁴
#
383	1148	noun	the blood	Bola	blood	129.32	Bola (Luxi) TBL	sui³⁵  | 0129.32	blood		93	TBL		946	sui³⁵	sui³⁵	blood	s u i ³⁵	351653	s - u i ³⁵
389	1148	noun	the blood	Maru	blood	129.31	Langsu (Luxi) TBL	sa³⁵  | 0129.31			93	TBL		946	sa³⁵	sa³⁵	blood	s a ³⁵	351652	s - a - ³⁵
5597	1148	noun	the blood	Rangoon		129.27					93	TBL		946	tθwe⁵⁵	tθwe⁵⁵	blood	tθ w e ⁵⁵	351648	tθ w e - ⁵⁵
6033	1148	noun	the blood	Written_Burmese		129.26					93	TBL		946	tθwe³	tθwe³	blood	s w e ³	351647	s w e - ³
#
1726	145	noun	the body hair (hair or fur)	Achang_Longchuan	hair / down n	266.28	Achang (Longchuan) TBL	a³¹ mui³¹  | 0266.28	a-prefix hair		275 1065	TBL		189	a³¹mui³¹	a³¹mui³¹	hair / down	a ³¹ + m u i ³¹	358895	a ³¹ ◦ m - u i - ³¹
1728	145	noun	the body hair (hair or fur)	Atsi	hair / down n	266.3	Atsi [Zaiwa] TBL	ʃŏ²¹ mau⁵⁵  | 0266.30	meat hair		1066 1065	TBL		189	ʃŏ²¹mau⁵⁵	ʃŏ²¹mau⁵⁵	hair / down	ʃ ŏ ²¹ + m a u ⁵⁵	358897	ʃ ŏ ²¹ ◦ m - a u - ⁵⁵
1730	145	noun	the body hair (hair or fur)	Bola	hair / down n	266.32	Bola (Luxi) TBL	ʃă³⁵ mau³⁵  | 0266.32	meat hair		1066 1065	TBL		189	ʃă³⁵mau³⁵	ʃă³⁵mau³⁵	hair / down	ʃ ă ³⁵ + m a u ³⁵	358899	ʃ ă ³⁵ ◦ m - a u - ³⁵
1734	145	noun	the body hair (hair or fur)	Lashi	hair / down n	266.33	Leqi (Luxi) TBL	ʃŏ⁵⁵ mou⁵⁵  | 0266.33	meat hair		1066 1065	TBL		189	ʃŏ⁵⁵mou⁵⁵	ʃŏ⁵⁵mou⁵⁵	hair / down	ʃ ŏ ⁵⁵ + m o u ⁵⁵	358900	ʃ ŏ ⁵⁵ ◦ m - o u - ⁵⁵
1735	145	noun	the body hair (hair or fur)	Maru	hair / down n	266.31	Langsu (Luxi) TBL	ʃɔ̆³⁵ muk⁵⁵  | 0266.31	meat hair		1066 1065	TBL		189	ʃɔ̆³⁵muk⁵⁵	ʃɔ̆³⁵muk⁵⁵	hair / down	ʃ ɔ̆ ³⁵ + m u k ⁵⁵	358898	ʃ ɔ̆ ³⁵ ◦ m - u - k ⁵⁵
1737	145	noun	the body hair (hair or fur)	Xiandao	hair / down n	266.29	Achang (Xiandao) TBL	mui³¹  | 0266.29	hair		1065	TBL		189	mui³¹	mui³¹	hair / down	m u i ³¹	358896	m - u i - ³¹
5639	145	noun	the body hair (hair or fur)	Rangoon		266.27					275 1065	TBL		189	ɑ⁵³mwe⁵⁵	ɑ⁵³mwe⁵⁵	hair / down	ɑ ⁵³ + m w e ⁵⁵	358894	ɑ ⁵³ ◦ m w e - - ⁵⁵
6075	145	noun	the body hair (hair or fur)	Written_Burmese		266.26			a-prefix hair		275 1065	TBL		189	ɑ¹mwe³	ɑ¹mwe³	hair / down	a ¹ + m w e ³	358893	a ¹ ◦ m w e - - ³
#
487	150	noun	the bone	Bola	bone	133.32	Bola (Luxi) TBL	ʃă³⁵ u³¹  | 0133.32	meat bone		107 109	TBL		1394	ʃă³⁵|u³¹	ʃă³⁵u³¹	bone	ʃ ă ³⁵ + u ³¹	351856	ʃ ă ³⁵ ◦ - u - - ³¹
490	150	noun	the bone	Lashi	bone	133.33	Leqi (Luxi) TBL	ʃŏ⁵⁵ jou³³  | 0133.33	meat bone		107 109	TBL		1394	ʃŏ⁵⁵jou³³	ʃŏ⁵⁵jou³³	bone	ʃ ŏ ⁵⁵ + j o u ³³	351857	ʃ ŏ ⁵⁵ ◦ j o - u ³³
493	150	noun	the bone	Maru	bone	133.31	Langsu (Luxi) TBL	ʃŏ³⁵ ɣuk⁵⁵  | 0133.31	meat bone		107 109	TBL		1394	ʃŏ³⁵ɣuk⁵⁵	ʃŏ³⁵ɣuk⁵⁵	bone	ʃ ŏ ³⁵ + ɣ u k ⁵⁵	351855	ʃ ŏ ³⁵ ◦ ɣ u k - ⁵⁵
5668	1136	noun	the bone	Rangoon		133.27					108 109	TBL		1394	ɑ⁵³jo⁵⁵	ɑ⁵³jo⁵⁵	bone	ɑ ⁵³ + j o ⁵⁵	351851	ɑ ⁵³ ◦ j o - - ⁵⁵
6103	1136	noun	the bone	Written_Burmese		133.26			a-prefix bone		108 109	TBL		1394	ɑ¹ro³	ɑ¹ro³	bone	a ¹ + r ə ³	351850	a ¹ ◦ r ə - - ³
#
526	158	noun	the branch	Achang_Longchuan	branch	374.28	Achang (Longchuan) TBL	ʂək⁵⁵ kʐaŋ⁵⁵  | 0374.28	tree branch		113 115	TBL		1531	ʂək⁵⁵kʐaŋ⁵⁵	ʂək⁵⁵kʐaŋ⁵⁵	branch / twig	ʂ ə k ⁵⁵ + k ʐ a ŋ ⁵⁵	364152	ʂ ə k ⁵⁵ ◦ k ʐ a ŋ ⁵⁵
528	158	noun	the branch	Atsi	branch	374.3	Atsi [Zaiwa] TBL	sik⁵⁵ kja̱ŋ⁵¹  | 0374.30	tree branch		113 115	TBL		1531	sik⁵⁵kja̱ŋ⁵¹	sik⁵⁵kja̱ŋ⁵¹	branch / twig	s i k ⁵⁵ + k j a̰ ŋ ⁵¹	364154	s i k ⁵⁵ ◦ k j a̰ ŋ ⁵¹
529	158	noun	the branch	Bola	branch	374.32	Bola (Luxi) TBL	sak⁵⁵ ka̱ʔ⁵⁵  | 0374.32	tree branch		113 114	TBL		1531	sak⁵⁵ka̱ʔ⁵⁵	sak⁵⁵ka̱ʔ⁵⁵	branch / twig	s a k ⁵⁵ + k a̰ ʔ ⁵⁵	364156	s a k ⁵⁵ ◦ k a̰ ʔ ⁵⁵
532	158	noun	the branch	Lashi	branch	374.33	Leqi (Luxi) TBL	sə̱k⁵⁵ kɔ̱ʔ⁵⁵  | 0374.33	tree branch		113 114	TBL		1531	sə̱k⁵⁵kɔ̱ʔ⁵⁵	sə̱k⁵⁵kɔ̱ʔ⁵⁵	branch / twig	s ə̰ k ⁵⁵ + k ɔ̰ ʔ ⁵⁵	364157	s ə̰ k ⁵⁵ ◦ k ɔ̰ ʔ ⁵⁵
533	158	noun	the branch	Maru	branch	374.31	Langsu (Luxi) TBL	sa̱k⁵⁵ kɔ̱ʔ⁵⁵  | 0374.31	tree branch		113 114	TBL		1531	sa̱k⁵⁵kɔ̱ʔ⁵⁵	sa̱k⁵⁵kɔ̱ʔ⁵⁵	branch / twig	s a̰ k ⁵⁵ + k ɔ̰ ʔ ⁵⁵	364155	s a̰ k ⁵⁵ ◦ k ɔ̰ ʔ ⁵⁵
534	158	noun	the branch	Xiandao	branch	374.29	Achang (Xiandao) TBL	ʂɯk⁵⁵ xɔʔ⁵⁵  | 0374.29	tree branch		113 114	TBL		1531	ʂɯk⁵⁵xɔʔ⁵⁵	ʂɯk⁵⁵xɔʔ⁵⁵	branch / twig	ʂ ɯ k ⁵⁵ + x ɔ ʔ ⁵⁵	364153	ʂ ɯ k ⁵⁵ ◦ x ɔ ʔ ⁵⁵
5511	1137	noun	the branch	Rangoon		374.27					135 1026 135 114	TBL		1531	ɑ⁵³kɑ̃i⁵⁵ɑ⁵³khɛʔ⁴	ɑ⁵³kɑ̃i⁵⁵ɑ⁵³kʰɛʔ⁴	branch / twig	ɑ ⁵³ + k ɑ̃ i ∼ ⁵⁵ + ɑ ⁵³ + kʰ ɛ ʔ ⁴	364151	ɑ ⁵³ ◦ k ɑ̃ i ∼ ⁵⁵ ◦ ɑ ⁵³ ◦ kʰ ɛ ʔ ⁴
5949	1137	noun	the branch	Written_Burmese		374.26			a-prefix ? a-prefix branch		135 1026 135 114	TBL		1531	ɑ¹koŋ³ɑ¹khɑk⁴	ɑ¹koŋ³ɑ¹kʰɑk⁴	branch / twig	a ¹ + k ə ŋ ³ + a ¹ + kʰ a k ⁴	364150	a ¹ ◦ k ə - ŋ ³ ◦ a ¹ ◦ kʰ a k ⁴
#
545	1139	noun	the breast (female)	Bola	breast	94.32	Bola (Luxi) TBL	nau³⁵  | 0094.32	breast-milk		116	TBL		1402	nau³⁵	nau³⁵	breast	n a u ³⁵	349851	n a u - ³⁵
551	1139	noun	the breast (female)	Maru	breast	94.31	Langsu (Luxi) TBL	nuk⁵⁵  | 0094.31	milk-breast		116	TBL		1402	nuk⁵⁵	nuk⁵⁵	breast	n u k ⁵⁵	349850	n u - k ⁵⁵
5600	1139	noun	the breast (female)	Rangoon		94.27					116 117	TBL		1402	no⁵³õ²²	no⁵³õ²²	breast	n o ⁵³ + õ ∼ ²²	349846	n o - - ⁵³ ◦ õ ∼ ²²
6036	1139	noun	the breast (female)	Written_Burmese		94.26			milk-breast ?		116 117	TBL		1402	no¹uṁ²	no¹uṁ²	breast	n ə ¹ + u m ²	349845	n ə - - ¹ ◦ u m ²
#
627	162	noun	the child (young human)	Achang_Longchuan	child 2	169.28	Achang (Longchuan) TBL	tsă³¹ oi³¹  | 0169.28	son ?		137 138	TBL		1304	tsă³¹oi³¹	tsă³¹oi³¹	child	ts ă ³¹ + o i ³¹	353706	ts ă ³¹ ◦ o i ³¹
629	162	noun	the child (young human)	Atsi	child 2	169.3	Atsi [Zaiwa] TBL	tsŏ²¹ ʃaŋ⁵¹  | 0169.30	son ?		137 139	TBL		1304	tsŏ²¹ʃaŋ⁵¹	tsŏ²¹ʃaŋ⁵¹	child	ts ŏ ²¹ + ʃ a ŋ ⁵¹	353708	ts ŏ ²¹ ◦ ʃ a ŋ ⁵¹
630	162	noun	the child (young human)	Bola	child 2	169.32	Bola (Luxi) TBL	tă³¹ ʃɔ̃⁵⁵  | 0169.32	child		137 139	TBL		1304	tă³¹ʃɔ̃⁵⁵	tă³¹ʃɔ̃⁵⁵	child	t ă ³¹ + ʃ ɔ̃ ∼ ⁵⁵	353710	t ă ³¹ ◦ ʃ ɔ̃ ∼ ⁵⁵
633	162	noun	the child (young human)	Maru	child 2	169.31	Langsu (Luxi) TBL	tsɔ̆³⁵ ʃɔ̃³¹  | 0169.31	child1 child2		137 139	TBL		1304	tsɔ̆³⁵ʃɔ̃³¹	tsɔ̆³⁵ʃɔ̃³¹	child	ts ɔ̆ ³⁵ + ʃ ɔ̃ ∼ ³¹	353709	ts ɔ̆ ³⁵ ◦ ʃ ɔ̃ ∼ ³¹
634	162	noun	the child (young human)	Xiandao	child 2	169.29	Achang (Xiandao) TBL	tsɔ³¹ ui³¹  | 0169.29	child ???		137 138	TBL		1304	tsɔ³¹ui³¹	tsɔ³¹ui³¹	child	ts ɔ ³¹ + u i ³¹	353707	ts ɔ ³¹ ◦ u i ³¹
5577	163	noun	the child (young human)	Rangoon		169.27					1027 1028	TBL		1304	kɑ⁵³le⁵⁵	kɑ⁵³le⁵⁵	child	k ɑ ⁵³ + l e ⁵⁵	353705	k ɑ ⁵³ ◦ l e ⁵⁵
6014	163	noun	the child (young human)	Written_Burmese		169.26			? small		1027 1028	TBL		1304	kɑ¹le³	kɑ¹le³	child	k a ¹ + l e ³	353704	k a ¹ ◦ l e ³
#
660	222	noun	the cloud	Achang_Longchuan	cloud n	7.28	Achang (Longchuan) TBL	xan³¹ tɕin³¹  | 0007.28	weather? cloud?		150 151	TBL		1489	xan³¹tɕin³¹	xan³¹tɕin³¹	cloud	x a n ³¹ + tɕ i n ³¹	345328	x a n ³¹ ◦ tɕ i n ³¹
663	1141	noun	the cloud	Atsi	cloud n	7.3	Atsi [Zaiwa] TBL	mu̱t⁵⁵ mau⁵⁵  | 0007.30	cloud sky		1029 592	TBL		1489	mu̱t⁵⁵mau⁵⁵	mu̱t⁵⁵mau⁵⁵	cloud	m ṵ t ⁵⁵ + m a u ⁵⁵	345330	m ṵ t ⁵⁵ ◦ m a u ⁵⁵
664	166	noun	the cloud	Bola	cloud n	7.32	Bola (Luxi) TBL	tʃa̱m⁵⁵  | 0007.32	cloud		148	TBL		1489	tʃa̱m⁵⁵	tʃa̱m⁵⁵	cloud	tʃ a̰ m ⁵⁵	345332	tʃ a̰ m ⁵⁵
666	166	noun	the cloud	Lashi	cloud n	7.33	Leqi (Luxi) TBL	tsɔ̱m⁵⁵ mou⁵⁵  | 0007.33	cloud? sky		148 592	TBL		1489	tsɔ̱m⁵⁵mou⁵⁵	tsɔ̱m⁵⁵mou⁵⁵	cloud	ts ɔ̰ m ⁵⁵ + m o u ⁵⁵	345333	ts ɔ̰ m ⁵⁵ ◦ m o u ⁵⁵
667	166	noun	the cloud	Maru	cloud n	7.31	Langsu (Luxi) TBL	tʃa̱m³¹ thɔi³⁵  | 0007.31	cloudfog1 cloudfog2		148 1030	TBL		1489	tʃa̱m³¹thɔi³⁵	tʃa̱m³¹thɔi³⁵	cloud	tʃ a̰ m ³¹ + tʰ ɔ i ³⁵	345331	tʃ a̰ m ³¹ ◦ tʰ ɔ i ³⁵
668	222	noun	the cloud	Xiandao	cloud n	7.29	Achang (Xiandao) TBL	çaŋ⁵⁵ cin³¹  | 0007.29	fog-cloud-1 fog-cloud-2		150 151	TBL		1489	çaŋ⁵⁵cin³¹	çaŋ⁵⁵cin³¹	cloud	ç a ŋ ⁵⁵ + c i n ³¹	345329	ç a ŋ ⁵⁵ ◦ c i n ³¹
5276	166	noun	the cloud	Rangoon		7.27					149	TBL		1489	tẽ²²	tẽ²²	cloud	t ẽ ∼ ²²	345327	t ẽ ∼ ²²
5718	166	noun	the cloud	Written_Burmese		7.26					149	TBL		1489	tim²	tim²	cloud	t i m ²	345326	t i m ²
#
6123	41		the daughter	Xiandao	daughter	222.29	Achang (Xiandao)	ji³¹ɲɔ³¹tsɔ³¹	??? woman child		1225 1226 1230	TBL		1357		ji³¹ɲɔ³¹ʦɔ³¹		j i ³¹ + ɲ ɔ ³¹ + ts ɔ ³¹	37890	j i ³¹ ◦ ɲ ɔ ³¹ ◦ ts ɔ ³¹
6179	41		the daughter	Bola	daughter	222.32	Bola (Luxi)	ta³¹	child		693	TBL		1357		ta³¹		t a ³¹	45164	t a ³¹
6256	0		the daughter	Achang_Longchuan	daughter	222.28	Achang (Longchuan)	tsaŋ³¹ʑi³¹	? ?		1228 1229	TBL		1357		ʦaŋ³¹ʑi³¹		ts a ŋ ³¹ + ʑ i ³¹	36113	ts a ŋ ³¹ ◦ ʑ i ³¹
6257	41		the daughter	Maru	daughter	222.31	Langsu (Luxi)	tso	child		1230	TBL		1357		ʦo		ts o	43395	ts o -
6320	41		the daughter	Maru	daughter	222.31	Langsu (Luxi)	mji³⁵ɣɛ³⁵tsɔ³⁵	woman-1 woman-2 child		899 910 1230	TBL		1357		mji³⁵ɣɛ³⁵ʦɔ³⁵		m j i ³⁵ + ɣ ɛ ³⁵ + ts ɔ ³⁵	43394	m j i - ³⁵ ◦ ɣ - ɛ ³⁵ ◦ ts ɔ ³⁵
6415	41		the daughter	Atsi	daughter	222.3	Atsi [Zaiwa]	mji²¹ve²¹tso²¹	woman-1 woman-2 child		899 910 1230	TBL		1357		mji²¹ve²¹ʦo²¹		m j i ²¹ + v e ²¹ + ts o ²¹	41520	m j i - ²¹ ◦ v - e ²¹ ◦ ts o ²¹
6425	41		the daughter	Written_Burmese	daughter	222.26	Burmese (Written)	tθɑ¹mi³	child woman		1230 899	TBL		1357		tθɑ¹mi³		s a ¹ + m i ³	32329	s a ¹ ◦ m - i - ³
6559	41		the daughter	Rangoon	daughter	222.27	Burmese (Rangoon)	tθɑ⁵³mi⁵⁵			1230 899	TBL		1357		tθɑ⁵³mi⁵⁵		tθ ɑ ⁵³ + m i ⁵⁵	34219	tθ ɑ ⁵³ ◦ m - i - ⁵⁵
6596	41		the daughter	Lashi	daughter	222.33	Leqi (Luxi)	mji³³tso³³	woman-1 child		899 1230	TBL		1357		mji³³ʦo³³		m j i ³³ + ts o ³³	46996	m j i - ³³ ◦ ts o ³³
#
6212	185		the dew	Maru	dew	15.31	Langsu (Luxi)	ŋa̱ŋ³¹	dew-frost		390	TBL		1977		ŋa̱ŋ³¹		ŋ a̰ ŋ ³¹	43185	ŋ a̰ ŋ ³¹
6233	185		the dew	Rangoon	dew	15.27	Burmese (Rangoon)	n̥ɪ̃⁵⁵			390	TBL		1977		n̥ɪ̃⁵⁵		n̥ ɪ̃ ∼ ⁵⁵	34009	n̥ ɪ̃ ∼ ⁵⁵
6268	185		the dew	Achang_Longchuan	dew	15.28	Achang (Longchuan)	tshe³¹	dew		100	TBL		1977		ʦhe³¹		tsʰ e ³¹	35906	tsʰ e ³¹
