RN	DOCULECT	REFLEX	CONCEPT	NEPALI	GFN	ETYMON
1243	Yamphu	cukma I	to splash somebody or something wet, to sprinkle water	 charkāunu, chyāpnu	v.intr. &amp; v.tr.	
1244	Yamphu	cukma II	a) to be little, to be a small amount b) to be small	 thor hunu	v.intr.stat.	793
1245	Yamphu	cukniŋ	six years ago.		num.	
1246	Yamphu	cukpoŋ	sixty.		num.	
1247	Yamphu	cukpoŋippoŋ	seventy.		num.	
1248	Yamphu	cukpoŋni:boŋ	eighty.		num.	
1249	Yamphu	cukpoŋsumboŋ	ninety.		num.	
1250	Yamphu	cuksum	six days ago.		adv.	
1251	Yamphu	cumma I	to hide something.	 lukāunu	v.intr. &amp; v.tr.	845
1252	Yamphu	cumma II	a) expresses that the verbal situation involves an obstructing or blocking of the way b) expresses that the verbal situation involves a closing or shutting up		v.tr.aux.	
1253	Yamphu	cumma III	to bring together, to join		v.tr.aux.	336
1254	Yamphu	cuŋ	cold.	 jāḍo	adj.	310
1255	Yamphu	wajokma	water, usually more specifically pool, pond, lake, tank, sea.	 pānī, pokharī, samūdra	n.	595
1256	Yamphu	wakkha	burst or cracked open.		adj.	
1257	Yamphu	wakkhaktoʔ	right in half, right through the middle	 pvaṭṭai	adv.	
1258	Yamphu	wakma I	to grab, to take a handful of something.	 muṭhyāunu	v.intr. &amp; v.tr.	
1259	Yamphu	wakma II	to be overexcited with playfulness.		v.intr.	594
1260	Yamphu	wakma III	to feel like retching, to be sick.		v.intr.	
1261	Yamphu	wakma IV	to spank		v.tr.	
1262	Yamphu	wamada:ŋ	hen with little chicks.		n.	
1263	Yamphu	wami	torch.		n.	593
1264	Yamphu	wanam	strap around the forehead with which one carries a basket on the back.	 nāmlo	n.	
1265	Yamphu	waŋ	dirty, grimy from eating		adj.redupl.	
1266	Yamphu	wa:kcuŋma	to wrap, to wind around.	 bernu	v.tr.	
1267	Yamphu	wa:kma I	(pertaining to cattle) to sit curled up, to lie.		v.intr. &amp; v.tr.	
1268	Yamphu	wa:kma II	see <u>wä:kma</u> II.			
1269	Yamphu	wa:kpa	a kind of jackal, of which it is said that, when it barks, somebody is dying or will die that day in the village.		n.	
1270	Yamphu	wa:ktham	sleeping place for cattle, place where cattle can lie down, locative participle of <i>wa:kma</i> I.		n.	
1271	Yamphu	waŋla	loop of a rope.		n.	
1272	Yamphu	waŋma I	to prepare millet bread by stirring ground millet into boiling water.	 ḍhĩḍo oḍālnu	v.intr. &amp; v.tr.	
1273	Yamphu	wa:ma I	to be big, to be large		v.intr.	
1274	Yamphu	waŋma II	1) <i>v.intr.</i> to fit; 2) <i>v.tr.</i> to accomodate, to be able to contain.	 aṭnu, aṭāunu	v.intr.	
1275	Yamphu	enene:ma	a species of caterpillar.		n.	
1276	Yamphu	e:bha	wolf.	 bvāso	n.	
1277	Yamphu	e:do	uh-huh, yeah	 ã, ã ta, ã holā	interj.	
1278	Yamphu	eŋgam	expresses pity on somebody's bad fortune		interj.	
1279	Yamphu	e:ma I	to compete, to emulate, to contend, to try to rival, to strive.	 dājnu	v.intr. &amp; v.tr.	
1280	Yamphu	e:ma II	<i>(v.tr.</i> only in combination with auxiliaries) to leave to another to do, to neglect work so that another person ends up doing it		v.intr. &amp; v.tr.	
1281	Yamphu	e:ma III	1) <i>v.intr.</i> to come apart, to fold open 2) <i>v.tr.</i> to pull apart, to fold open 3) <i>v.tr.</i> to take out seeds, to hull maize; 4a) <i>v.intr.</i> to hatch, to come out of the egg; b) <i>v.tr.</i> to hatch.	 choḍāunu, callā kāḍhnu	v.intr. &amp; v.tr.	
1282	Yamphu	epma	to burn to the touch, like stinging nettle (as opposed to <i>u:pma</i> 'to sting').	 polnu	v.intr.	
1283	Yamphu	esräkci	jungle tree from which the sour fruit is used for culinary purposes, Chinese sumac, <i>Rhus</i> <i>javanica.</i>	 bhakimlo	n.	
1284	Yamphu	esuk	ginger.	 aduvā	n.	
1285	Yamphu	etci	(obsolete) seven.		num.	
1286	Yamphu	guji	twilight.	 jusmus	adj.redupl.	
1287	Yamphu	hago	now, yet		adv.	
1288	Yamphu	hait-	other, next		bound morph.	
1289	Yamphu	hakma I	to feed with the hand.	 hātle khuvāunu	v.intr. &amp; v.tr.	
1290	Yamphu	hakma II	to sit with legs pulled apart, to put your legs wide.	 ṭāg phārnu	v.intr.	37
1291	Yamphu	hamba	wherefrom	 kahā-dekhi	interrog.	
1292	Yamphu	hambaŋä	which.	 kun	adj.	48
1293	Yamphu	hambeʔ	where	 kahā	interrog.	48
1294	Yamphu	hambrande	wherefrom.	 kahā-dekhi	interrog.	
1295	Yamphu	ippoŋ	ten	 das	num.	783
1296	Yamphu	issaba	a) younger brother of elder sibling's spouse; b) elder brother of younger sibling's spouse.		n.	
1297	Yamphu	issama	a) younger sister of elder sibling's spouse; b) elder sister of younger sibling's spouse.		n.	
1298	Yamphu	it-	(only in combination with certain other bound <i>morphs)</i> one		num.prefix.	
1299	Yamphu	itchoʔ	a short while, a minute, a second; <i>itchoʔhoŋ</i> in a minute, in a second	 ek chin	n.	
1300	Yamphu	ittäʔ	the same, alike	 euṭai	adv.	
1301	Yamphu	itthuk	1) full, heaped above the brim; 2) whole, entire.	 jhusī, bhari	adj. &amp; adv. &amp; suffix.	380
1302	Yamphu	ka	first person singular, I		pron.	12
1303	Yamphu	kaʔlokma	lump of rice.		n.	
1304	Yamphu	kakma I	to fight, to quarrel.	 jhagaḍā garnu	v.intr.	190
1305	Yamphu	kakma II	to carry as much baggage as possible	 aṭuūjel boknu	v.tr.	127
1306	Yamphu	kakpa	muzzle.	 molā	n.	
1307	Yamphu	kaktikkhäʔma	to get numbed, to become numb.	 kakrinu	v.tr.	
1308	Yamphu	kamba	wooden tongs for picking stinging nettle.	 cimṭā	n.	
1309	Yamphu	kamma I	1) <i>v.intr.</i> a) to get used, to feel at home b) to be domesticated, to be habituated 2) <i>v.tr.</i> a) to make somebody feel at home, to make somebody get used; b) to domesticate, to habituate oxen.	 milnu, bānī hunu, chemnu, chemāunu	v.intr. &amp; v.tr.	
1310	Yamphu	kamma II	to tie onto, to tie together		v.tr.	
1311	Yamphu	kani	first person plural inclusive, we		pron.	
1312	Yamphu	kaniŋ	first person plural exclusive, we		pron.	
1313	Yamphu	kaŋ-	my	 mero	pron.prefix.	
1314	Yamphu	kaŋgi	large wooden pestle used with a <i>summak.</i>	 muslī	n.	177
1315	Yamphu	cimma III	1) <i>v.intr.</i> to learn; 2) <i>v.tr.</i> a) to teach; b) to tame, to domesticate.	 siknu, sikāunu	v.intr.	357
1316	Yamphu	cimmu:ma	expresses reflexivity		v.intr.aux.	
1317	Yamphu	cinba	acquaintance	&lt; cinnu	n.	
1318	Yamphu	cinjinjinjin	<i>chatter-chatter,</i> as when shivering from cold.		adv.onom.	
1319	Yamphu	ci:	intently	 ekohoro	adv.	
1320	Yamphu	ci:ʔ	clothes, cloth	 kapaḍa, lugā	n.	
1321	Yamphu	ci:ʔma	to run away, to flee.	 bhāgnu	v.intr.	
1322	Yamphu	ci:kma I	1 <i>v.intr.</i> to get hooked onto something, to get strung onto something; 2 <i>v.tr.</i> to hook onto something, to thread, to string something, e.g. fish bait onto a hook.	 unnu, gāsnu, siuranu	v.intr. &amp; v.tr.	
1323	Yamphu	ci:kma II	to pinch, to nip.	 cimaṭnu	v.tr.	338
1324	Yamphu	ci:ma	to break in two, to split	 cirnu	v.intr. .&amp; v.tr.	
1325	Yamphu	ciŋyaʔwa	a species of chicken with erect feathers.	 dumse kukhurā	n.	
1326	Yamphu	cipcok	marshy, soggy.	 hilai hilo	adj.redupl.	
1327	Yamphu	cipläk	gleaming, shining	 ṭalkieko	adj.redupl.	
1328	Yamphu	cipma	1 <i>v.intr.</i> to fill, to become full 2 <i>v.tr.</i> to fill, to make full.	 bharinu, bharnu	v.intr. &amp; v.tr.	
1329	Yamphu	cippusa	knife, small <i>Gurkhali</i> knife.	 kardā	n.	
1330	Yamphu	cira	1 (to verbs) forms a participle referring to an object or instrument of the verb; the object is not the grammatical object of the verb, but rather something viewed as a general type of thing to which the verb may apply 2 (to nouns) and the like, and others		suffix.	
1331	Yamphu	coikŋimasigiʔ	a species of grasshopper.		n.	
1332	Yamphu	cokkiʔa	a species of bird.	 cībe	n.	
1333	Yamphu	cokma I	to bind together.	 gāsnu	v.intr. &amp; v.tr.	
1334	Yamphu	cokma II	to push, to shake, to swing violently.	 hallāunu	v.intr. &amp; v.tr.	
1335	Yamphu	u:kma I	1) <i>v.intr.</i> to bend over, to stoop, to bow, to sit without leaning against anything, to sit bent forward. 2) <i>v.tr.</i> to bend, to bend down, to cause to stoop, to pull down.	 nihurinu, tukrukka basnu/nihuryāunu	v.intr. &amp; v.tr.	
1336	Yamphu	u:kma II	1 to leave somewhere angry, to go away cross; 2 to depart after being severely scolded.		v.intr.	
1337	Yamphu	u:kma III	to call to help, to ask for assistance	 guhārnu	v.tr.	
1338	Yamphu	u:kma IV	to peel, to take off the skin, to rip off bark	 uglinu	v.tr.	908
1339	Yamphu	u:kpeʔma	to inspire necessary fear as a warning, to strike fear into somebody's heart.		v.tr.	
1340	Yamphu	uŋma I	to drink		v.intr. &amp; v.tr.	386
1341	Yamphu	u:ma I	(of food to be cooked) to become done	 pāknu	v.intr.	
1342	Yamphu	uŋma II	to come down, to descend		v.intr.	
1343	Yamphu	u:ma II	to dry in the sun	 sukkhāunu	v.tr.	309
1344	Yamphu	u:pma I	to escort a human spirit after death		v.tr.	
1345	Yamphu	u:pma II	to sting.	 cilnu	v.intr. &amp; v.tr.	
1346	Yamphu	u:pma III	to light, to burn	 bālnu	v.tr.	
1347	Yamphu	u:pmik	large firefly.	 jūnkīrī	n.	
1348	Yamphu	u:wäʔ	(when comforting a baby) hush.		interj.	
1349	Yamphu	upma	a) to batter; b) to hew, e.g. stones; c) to forge; d) to punch or thump repeatedly		v.intr. &amp; v.tr.	385
1350	Yamphu	upso:ʔma	sigh, a deep breath, panting.		n.	
1351	Yamphu	urjokcok	heaped well over the brim.	 jhusī	adj.	
1352	Yamphu	ururu	heaped full; piled above the brim.	 jhusī	adj.	
1353	Yamphu	usrä:ksi	a species of tree of which the sour fruit is used for culinary purposes, Chinese sumac, <i>Rhus</i> <i>javanica.</i>	 bhakimlo	n.	
1354	Yamphu	utthri:ʔ	white.	 seto	adj.	
1355	Yamphu	omjira	something to wear on the head		n.	
1356	Yamphu	omma	to wear something on the head, a hat or a cap or a ṭopī etc.		v.tr.	
1357	Yamphu	omnottokpeʔ	(obsolete) all right, fine.		adv.	
1358	Yamphu	o:	far.	 ṭāḍhā	adv.	994
1359	Yamphu	oŋäk	child.	 nānī	n.	
1360	Yamphu	o:bräk	big, flat rock, typically a rock on which one dries grain.		n.	456
1361	Yamphu	oŋdima	to daub a pan with a paste made from ashes and water.	 pothnu	v.tr.	
1362	Yamphu	o:kma I	a) to peck; b) to bite suddenly; c) to quickly catch.	 ṭhuŋnu	v.intr. &amp; v.tr.	909
1363	Yamphu	o:kma II	to dig with a spade or other tool.	 khannu	v.intr. &amp; v.tr.	69
1364	Yamphu	oŋla	immediately, straight, without stopping or coming back.	 sāthsāthai	adv.	
1365	Yamphu	oŋma I	1) to come up, to pop up, to be sent up, to be uprooted; <i>oŋghäʔma</i> (of trees and long things) to fall over, to be uprooted; 2) to bring up, to cause to go up, to lift up with a lever, e.g. the <i>rice-husker;</i> <i>oŋdima</i> to lift up and place on top; <i>oŋnema</i> to kill, to finish off by uprooting	 jarādheki jānu, ḍhalnu	v.intr. &amp; v.tr.	603
1366	Yamphu	oŋma II	to run off, to clear out; slang expression for <i>ci:ʔma</i>		v.intr.	
1367	Yamphu	opciba	see <u>okciba.</u>			
1368	Yamphu	opma I	to wear glasses.		v.intr. &amp; v.tr.	
1369	Yamphu	opma II	to cover, put something over something else	 chopnu	v.tr.	
1370	Yamphu	opma III	to pour off water	 pokhāunu	v.tr.	
1371	Yamphu	oppriŋga	a species of insect.			
1372	Yamphu	optaŋ	head scarf.	 mātro	n.	
1373	Yamphu	osoʔwa	basket with no holes in the plaitwork, in which rice or maize is kept	 thunse	n.	
1374	Yamphu	osräkma	big, flat rock.		n.	
1375	Yamphu	mänjikpa	unfermented, unripe; negative past gerund of <i>cikma</i> 'to ripen'.	 nacipeko	adj.	
1376	Yamphu	mä:ʔma	goat		n.	
1377	Yamphu	mä:ʔma I	to be lost, to vanish, to disappear	 harāunu	v.intr.	610
1378	Yamphu	mä:ʔma II	in the expression <i>surdäʔ</i> <i>mä:tcama</i> to become angry.		v.tr.	
1379	Yamphu	mä:ʔnoʔ	for nothing, in vain.	 bitthāmā		
1380	Yamphu	mäŋä	bad		adj.	
1381	Yamphu	mä:lokphu	see <u>mäʔlokki</u>			
1382	Yamphu	mätchu	see <u>marchu.</u>			
1383	Yamphu	mätchuwa	see <u>marchuwa.</u>			
1384	Yamphu	meʔäräŋ	see <u>meʔyäräŋ.</u>			
1385	Yamphu	meʔma	auxiliary to form causative, permissive and jussive constructions; to cause to, to allow to, to let		v.tr.aux.	867
1386	Yamphu	meʔmoäräŋ	down on the other side.		adv.	
1387	Yamphu	meʔmoŋ	further down.		adv.	
1388	Yamphu	meʔnamiʔ	woman.	 svāsnī mānche	n.	633
1389	Yamphu	meʔnamippusa	daughter.	 chorī	n.	633
1390	Yamphu	meʔyäräŋ	on the other side across a horizontal plane.		adv.	
1391	Yamphu	meʔyoŋ	further away across a horizontal plane.		adv.	
1392	Yamphu	mettoäräŋ	up on the other side.		adv.	
1393	Yamphu	mettoŋ	further up.		adv.	
1394	Yamphu	mi	fire.	 āgo	n.	613
1395	Yamphu	summa	1) <i>v.intr.</i> to come together; 2) <i>v.tr.</i> to bring together, to gather, to collect.	 jammā hunu, bhelā hunu, jamāunu, bhelā pārnu	v.intr. &amp; v.tr.	336
1396	Yamphu	summak	large mortar, made from a round, hollowed out stone or log.		n.	269
1397	Yamphu	sumrik	loins, waist.	 kamar	n.	
1398	Yamphu	suŋ	bridge made of rope and lianas.		n.	
1399	Yamphu	su:k	thing		bound morph.	
1400	Yamphu	su:kma I	a) to spill, to stream out, to break through and fall; b) to make a mess		v.intr.	
1401	Yamphu	su:kma II	to point at, to indicate, to point out, to point a finger at somebody	 dekhāunu	v.tr.	365
1402	Yamphu	su:ma	to be spicy.	 piro hunu	v.intr.stat.	308
1403	Yamphu	suŋmara	mugwort, <i>Artemisia</i> <i>vulgaris.</i>	 titepātī	n.	
1404	Yamphu	su:pma I	to go		v.intr.	
1405	Yamphu	su:pma II	to fall because of slipping, to fall after having slipped		v.intr.	
1406	Yamphu	su:pma III	to touch	 chunu	v.intr. &amp; v.tr.	
1407	Yamphu	su:pma IV	to strip off, to rub off, e.g. dirt from a rope.	 surkāunu	v.tr.	
1408	Yamphu	su:ye	hot, spicy	 piro	adj.	
1409	Yamphu	supma I	1) to gather, to scrape together 2) to find what is left behind; 3) to eat leftovers.		v.intr. &amp; v.tr.	336
1410	Yamphu	supma II	to win, to defeat somebody.		v.intr. &amp; v.tr.	
1411	Yamphu	surik	(in expressions with the verbs <i>pu:kma</i> 'to rise' and <i>käʔma</i> 'to come up') anger	 rīs uṭhnu, risāunu	v.intr.	
1412	Yamphu	suriwa	earthen pot.			
1413	Yamphu	swa:ktoʔ	1) appearing suddenly out of nowhere; 2) disappearing without warning.		adv.	
1414	Yamphu	swa:ma	see <u>suama.</u>			
1415	Yamphu	lo II	marks a rhetorical question.			
1416	Yamphu	lo III	allative gerund; 1) up to; 2) during; 3) in order to, so as to.		suffix.	
1417	Yamphu	loʔwä	leech.	 jukā	n.	416
1418	Yamphu	lo:	see <u>lo</u> <i>III.</i>			
1419	Yamphu	loŋma	to go together, to go as well, to accompany, to go along		v.intr.	
1420	Yamphu	lo:ma	dialectal variant of <i>lu:ma</i> 'to say to somebody'.			229
1421	Yamphu	lu:goŋma	see <u>ru:goŋma.</u>			
1422	Yamphu	lu:ma I	to be present, to be attached, to be there in such a manner as to be experienceable		v.intr.	399
1423	Yamphu	lu:ma II	to say to somebody		v.intr. &amp; v.tr.	229
1424	Yamphu	ma	mother		bound morph.	616
1425	Yamphu	ma I	infinitive.		suffix.	
1426	Yamphu	ma II	female referent.		suffix.	
1427	Yamphu	maʔama	negative existential and locative to be.		v.intr.stat.	618
1428	Yamphu	maʔluŋ	hilltops, higher parts of the hills, as opposed to the valleys and lower parts of the hillsides.	 lek	n.	
1429	Yamphu	maʔluŋduba	name of the principal ancestor for the sake of whom many of the ancestral rites are performed.		n.	
1430	Yamphu	maʔluŋraʔwa	raven.		n.	
1431	Yamphu	maʔma	grandmother.		n.	616
1432	Yamphu	maʔniŋ	middle-aged woman.		n.	
1433	Yamphu	maba	parents, father and mother.		n.	
1434	Yamphu	mada:ŋ	female animal with young.		n.	
1435	Yamphu	mi	genitive case.		suffix.	
1436	Yamphu	miʔma	to direct ones thoughts or feelings toward a certain object or activity, to entertain thoughts or feelings; 1 to apply the mind, to concentrate; 2 to ponder, to reflect, to ruminate; 3 to remember; 4 to desire	 socnu, cahanu, samjhinu	v.tr.	
1437	Yamphu	miʔmu	see <u>mimmu.</u>			
1438	Yamphu	miʔwa	tear.	 āsu	n.	595
1439	Yamphu	miʔyu	see <u>miyu.</u>			
1440	Yamphu	mibuʔluŋa	smouldering firewood.		n.	
1441	Yamphu	migäŋa	glow or warmth of a fire.		n.	187
1442	Yamphu	mijäʔwa	a species of tree, Mountain ebony, <i>Bauhenia</i> <i>variegata.</i>	 seto koirālo	n.	
1443	Yamphu	mijoräk	(in certain expressions) fieriness, fierceness		n.	
1444	Yamphu	mijuʔliŋ	flame.	 āgoko jhilko	n.	
1445	Yamphu	mik	eye.	 ākha	n.	612
1446	Yamphu	miknuak	see <u>muknuak.</u>			
1447	Yamphu	miktaŋghuʔwa	a) eyebrow; b) eyelash.		n.	
1448	Yamphu	mikte:ʔwa	1) a species of insect; 2) swollen eyelid, caused by this insect.	 bārulā	n.	
1449	Yamphu	mimma	to be occupied by thoughts or feelings; 1) to think; 2) to feel, to sense; 3) to think about, to feel like, to sense an inclination to.	 socnu, man lāgnu	v.intr.	814
1450	Yamphu	mimmu	down there.		demons.adv.	
1451	Yamphu	minakma	a wrangling woman.		n.	
1452	Yamphu	mindeʔma	to forget.	 birsanu, birsāunu	v.tr.	610
1453	Yamphu	mindu	up there.		demons.adv.	
1454	Yamphu	minima	cat.	 birālo	n.	
1455	Yamphu	be:ya:pma	to attack.	 āilāgnu	v.intr.	
1456	Yamphu	berli	cat.	&lt; birālo	n.	
1457	Yamphu	bijok	a species of mushroom.	 kālo cyāu	n.	
1458	Yamphu	bi:ma	to be big	 ṭhulo hunu	v.intr.stat.	645
1459	Yamphu	bonpala	forest, jungle.	&lt; ban	n.	
1460	Yamphu	buni	ritual bond friend.	 mīt	n.	
1461	Yamphu	caʔima	to taste bad, to be unpalatable, to be unsavoury.	 namiṭho hunu	v.intr.stat.	
1462	Yamphu	cabaŋ	guest.	 pahunā	n.	
1463	Yamphu	cabra	a) bag; b) scrotum.		n.	
1464	Yamphu	caiba	true, truly, really		adj. &amp; adv.	
1465	Yamphu	caiŋma	to be afraid, to be scared, to get a fright	 tarsāunu	v.intr.	
1466	Yamphu	caja	child; a term of address used by older people		n.	335
1467	Yamphu	cakkhr̂aŋma	the sixteen demonesses, to which the <i>yargisukma</i> and the <i>carawadaŋma</i> also belong.	 buḍhenī	n.	
1468	Yamphu	cakma	to make oneself beautiful, to clothe and ornament oneself.	 sĩgārnu	v.intr.	842
1469	Yamphu	cam	paddy	 dhān	n.	
1470	Yamphu	cama I	expresses that the verbal situation involves an approaching movement across a horizontal plane		v.intr.aux.	
1471	Yamphu	cama II	a) expresses middle meaning of the verbal situation; b) expresses an intensified or self-gratifying experience c) depicts the verbal situation as the manner in which something is ingested; d) indicates that the verbal situation involves eating e) depicts the verbal situation as the means by which one earns a living.	~ khānu	v.intr.aux.	311
1472	Yamphu	cama III	a) expresses middle meaning of the verbal situation b) expresses an intensified or self-gratifying experience c) depicts the verbal situation as the manner in which something is ingested; d) indicates that the verbal situation involves eating; e) depicts the verbal situation as the means by which one earns a living	~ khānu	v.tr-2 aux.	311
1473	Yamphu	camluʔa	rice which has been partially husked.	 biyā	n.	
1474	Yamphu	cando	immediately, quickly.	&lt; cāḍo	adv.	
1475	Yamphu	nisa	younger brother or sister, younger sibling.		n.	
1476	Yamphu	nitci	two.		num.	504
1477	Yamphu	noʔ	exclusive focus suffix.	~ nai	suffix.	
1478	Yamphu	nobha	1) illative, marks a conclusion or deduction; so, thus; 2) adversative, but.		pcl.	
1479	Yamphu	no:kma I	to be accumulated, to be piles		v.intr.	
1480	Yamphu	no:kma II	to stretch out vertically, to make oneself tall	 lamkinu	v.intr.	
1481	Yamphu	noŋma	(only in combination with the auxiliary of emotion <i>sima)</i> to envy (positive connotation), to wish to be in somebody else's position.		v.intr.	
1482	Yamphu	no:pma	(of persons) to collapse due to acute pain, to fall down; (of cattle) to not be able to stand up anymore.		v.intr.	
1483	Yamphu	nua	breast(s).		n.	767
1484	Yamphu	nukci	nine.		num.	
1485	Yamphu	nukma	1) to knead; 2) to rub, e.g. somebody's back while bathing; 3) to trample, e.g. sheaves; 4) to crush.	 māḍnu	v.intr. &amp; v.tr.	498
1486	Yamphu	numa	to be good to; (in combination with the auxiliary <i>cama:)</i> to be easy, to be nice, to be pleasant		v.intr.aux.	486
1487	Yamphu	nuŋ	sociative case and gerund suffix, with, and, together with.	 ra, sāth, sãga	suffix.	
1488	Yamphu	nu:ba	good		adj.	486
1489	Yamphu	nu:ghaʔla	the right way around.	 sulṭo	adv.	
1490	Yamphu	nu:ma I	to be good, to be right, to be all right, to be fine, to be correct.		v.intr.	486
1491	Yamphu	nu:ma II	to fry in oil or to dry-roast in a pan.	 bhuṭnu	v.intr. &amp; v.tr.	877
1492	Yamphu	nu:riʔyo	an expression from ritual language with an unidentified meaning.			
1493	Yamphu	nu:rok	well, properly, in such a manner as to yield good results	 rāmrarī	adv.	
1494	Yamphu	ŋa	see <u>na.</u>			83
1495	Yamphu	khe:ma II	to wind something around something else.	 bernu	v.tr.	54
1496	Yamphu	khettiʔwa	a species of cricket.		n.	
1497	Yamphu	khewagham	chalk clay.	 kamero	n.	
1498	Yamphu	khewasi	(lit. 'chalk-fruit')</i> a species of plant from which a chalk-coloured dish is prepared.		n.	
1499	Yamphu	khi	thread; see <u>khibirik</u>			156
1500	Yamphu	khiʔiye	bitter		adj.	
1501	Yamphu	khiʔma	expresses that the situation denoted by the main verb involves a bringing on behalf of the patient referent	 lyāidinu	v.tr.aux.	861
1502	Yamphu	khiʔuriŋba	a kind of red berry from a nettle.		n.	
1503	Yamphu	khiʔwäŋ	gall.	 pittā	n.	129
1504	Yamphu	khibirik	thread.	 dhāgo	n.	
1505	Yamphu	khidaŋ	a species of edible root.	 ghar tarul	n.	72
1506	Yamphu	khidäʔarä	the stick which is used as a shuttle to pull the weft through the warp.		n.	
1507	Yamphu	khikkhup	a species of plant.	 tāmarke	n.	
1508	Yamphu	khikma I	to be a miser, to be selfish.	 cicco hunu	v.intr. &amp; v.tr.	
1509	Yamphu	khikma II	to be bitter	 tīto hunu	v.intr.stat.	131
1510	Yamphu	khim	house.	 ghar	n.	60
1511	Yamphu	khima	to join, to go away together		v.intr.aux.	
1512	Yamphu	khimbum	ball of thread.		n.	
1513	Yamphu	khimgurik	gecko.		n.	
1514	Yamphu	khimmiʔma	cloud, mist, haze.	 kuiro	n.	758
1515	Yamphu	laŋ I	leg		n.	401
1516	Yamphu	laŋ II	part, share, property		n.	
1517	Yamphu	laŋgam	friend, companion, mate, fellow, person present.		n.	
1518	Yamphu	la:ma	to take, to take possession of.	 linu	v.tr.	433
1519	Yamphu	la:pma	a) to bring; b) to hand.		v.tr.	
1520	Yamphu	lapkhäʔwa	wing		n.	444
1521	Yamphu	lapma	(is realised as &lt;-rapt- ; -rap-> after vowels) indicates the unlikelihood of the situation denoted by the main verb		v.intr.aux. &amp; v.tr.aux.	
1522	Yamphu	lappr̂aŋ	wing.		n.	444
1523	Yamphu	lawa	1) shadow; 2) spirit, presence of mind, soul; one of the four aspects of the human spirit	 chayā, sāto	n.	427
1524	Yamphu	läʔlo	first, at first, a while ago, before		adv.	
1525	Yamphu	läʔlumaŋ	craving for meat	 māsu khāne tirsanā	n.	
1526	Yamphu	läʔlup	a species of frog.	 pāhā	n.	
1527	Yamphu	läʔma	to take out of the water, to take [a pan] from the fire.	 utārnu	v.tr.	862
1528	Yamphu	läʔwa	wet	 bhijeko	adj.	
1529	Yamphu	läʔwasi:si	wet from dew or rain.		adj.	
1530	Yamphu	läkkho	in the expression <i>läkkhoso</i> <i>mällä:ʔma</i> to keep mum, to not react.			
1531	Yamphu	läkkuma	armpit	 kākhī	n.	392
1532	Yamphu	lä:ʔä	expresses the speaker's newly becoming aware of a situation.		pcl.	
1533	Yamphu	lä:ʔma I	attributive to be.		v.intr.	
1534	Yamphu	lä:ʔma II	to do.	 garnu	v.intr. &amp; v.tr.	
1535	Yamphu	rupma	1) <i>v.intr.</i> to be covered with earth, to be buried 2) <i>v.intr.</i> <i>&amp;</i> <i>v.tr.</i> to cover with earth; a) to fill up a hole; b) to put earth at the foot of something to support it, e.g. a maize plant; c) to cover with earth by a landslide.	 purnu	v.intr. &amp; v.tr.	167
1536	Yamphu	sa	meat, flesh.	 māsu	n.	249
1537	Yamphu	saʔwa	a species of bee or wasp.		n.	232
1538	Yamphu	sagoknakpa	a species of mushroom.	 thālthāle cyāu	n.	
1539	Yamphu	sajaŋ	horn.	 siŋ	n.	
1540	Yamphu	sak	hunger		n.	255
1541	Yamphu	sakcaŋ	money.		n.	
1542	Yamphu	sakkha:p	finished.		adj. &amp; adv.	
1543	Yamphu	sakkhya	possibly		adv.	
1544	Yamphu	sakma	a) to weed; b) to uproot; c) to pull out hair.	 ukhelnu	v.intr. &amp; v.tr.	
1545	Yamphu	sakma-pheppa	dowsing mug.		n.	
1546	Yamphu	sakma-phuru	dowsing mug.	&lt; phuru	n.	
1547	Yamphu	sakma-toklaŋ	dowsing rod.	&lt; toklaŋ	n.	
1548	Yamphu	saktokkraŋ	stick insect.		n.	
1549	Yamphu	sam	Tibet.		n.	
1550	Yamphu	samba	Tibetan man.		n.	
1551	Yamphu	sambaʔuŋ	rose.		n.	
1552	Yamphu	sambama	Tibetan woman.		n.	
1553	Yamphu	sambräkma	with legs crossed	 palũṭī	adv.	
1554	Yamphu	samik	needle.		n.	773
1555	Yamphu	phapma II	to coax, to entice, to lure		v.tr.	
1556	Yamphu	phare	straight away, immediately, directly.		adv.	
1557	Yamphu	phäʔiriŋ	small basket for carrying fish.	 māchā rākhne peruŋgo	n.	
1558	Yamphu	phäʔma	(only in combination with <i>phopma)</i> to play, to make all sorts of things for fun		v.tr.	
1559	Yamphu	phäk	flat, thin.	 cepṭo	adj.redupl. &amp; adv.redupl.	
1560	Yamphu	phäkkokmäŋgok	a species of bird.	 kapalpākyo	n.	
1561	Yamphu	phäkma	to divide, to separate a little, to break off a little.		v.tr.	750
1562	Yamphu	phäksaŋga	a species of insect.		n.	
1563	Yamphu	phämma I	(only as a negated verb) to not be all right, to not be useful or handy, to not do, to not be good; the opposite is expressed by means of the verb <i>nu:ma</i> 'to be good'	 nahunu	v.intr.	
1564	Yamphu	phämma II	to work hard, to be busy, to be active.	 sakriya hunu	v.intr.	
1565	Yamphu	phä:ʔma	stresses the recessive character of the situation denoted by the main verb involves a receding motion or transportation		v.intr.aux. &amp; v.tr.aux.	
1566	Yamphu	phä:gujak	a kind of maize porridge of whole maize grains and flour.		n.	
1567	Yamphu	phä:kma	to strike with the hand, to slap	 hātle hirkāunu	v.tr.	685
1568	Yamphu	phäŋläk	flapping or waving in the wind.		adv.	
