RN	DOCULECT	REFLEX	CONCEPT	NEPALI	GFN	ETYMON
1322	Limbu	si:pmaʔ, -si:pt-/-si:p-	get or be stuck between, be wedged inbetween		vt.	
1323	Limbu	si:pmǝnaba	nickname for thi:, q.v.		n.	
1324	Limbu	si:tɔk	staple of cooked wheat.		n.	
1325	Limbu	-sira-dhaNmaʔ, -dhaN-	(-sira takes poss. prefixes) 1) please, like, be desired or desirable; 2) love, like, be pleased with someone		vi.	
1326	Limbu	sirak	quilt		n.	
1327	Limbu	sira:ni	pillow.		n.	
1328	Limbu	sisa	bottle.		n.	
1329	Limbu	sisam	1) phantom, apparition of someone's disembodied spirit seen wandering about outside of and often far away from his body during a delirium or coma associated with a serious or terminal illness; a sisam sighting is usually indicative of the impending death of the person whose spirit has been seen wandering; 2) the ghost of a person who has died in the absence of others or at an unknown moment		n.	
1330	Limbu	sisam-hɛnyawɛnya	ghosts and phantoms, paranormal apparitions.		n.col.	
1331	Limbu	sisi	vide lɔʔmaʔ (7).		adv.	
1332	Limbu	sitla				
1333	Limbu	so:ʔl	sugar cane.		n.	
1334	Limbu	so:ʔl	1) fat, grease; usu. kuso:ʔl; 2) tears (figuratively), in the proverb: so:pmɛlle so:ʔl lɔ:n If you keep on pestering [each other], tears will follow		n.	326
1335	Limbu	so:ʔl-gha:ri	grove of sugar cane, sugar cane thicket.		n.	
1336	Limbu	so:gha	a restless and occasionally panic-ridden ghost of a man or women who has died an inauspicious death by drowning, being burned alive or falling to one's death		n.	
1337	Limbu	so:kmaʔ, -so:kt-/-so:k-	1) aim at, point, point out; 2) have in mind, envision, intend; 3) be out after someone, harbour designs against someone		vt.	365
1338	Limbu	so:m	itch-mite, mange		n.	
1339	Limbu	so:maʔ	be fat, be strong, be well endowed with adipose tissue		vi.	
1340	Limbu	so:maʔ, -so:s-/-so:-	itch		vi.	258
1341	Limbu	po:ʔye:ppa	the fig tree Ficus roxburghii		n.	
1342	Limbu	po:dɛn	position in society, post		n.	
1343	Limbu	po:kmaʔ, -po:g-/-po:k-	1) get up; 2) rise (of leavened comestibles); 3) be set up, be going on (of a  hāṭ-bajār)		vi.	732
1344	Limbu	po:maʔ, -po:s-/-po:-	1) make bigger, increase, enlarge 2) -nara po:maʔ [nara countenance] laud, praise, commend		vt.	656
1345	Limbu	po:mmaʔ, -po:nd-/-po:n-	be abundant, be numerous		vi.	656
1346	Limbu	po:mmaʔ, -po:r-/-po:n-	1) grow (of animals, inc. humans); 2) -nara po:maʔ [nara countenance] gain in esteem, gain in prestige		vi.	656
1347	Limbu	po:N	base		n.	680
1348	Limbu	po:Nmaʔ him	parental home, the house of one's sammabahaʔ		n.	
1349	Limbu	po:Nmaʔ, -po:ks-/-po:N-	be born.		vi.	
1350	Limbu	po:Nmaʔ, -po:ks-/-po:N-	1) inchoative 'to be', become, happen; 2) be alright, be acceptable		vi.	665
1351	Limbu	po:Nmaʔ, -po:ks-/-po:N-	must (as the auxiliary of exigency in impersonal constructions with a verb in the infinitive)		vi.	
1352	Limbu	po:Nwa:maʔ, po:N-way-/po:N-wa:-	play (of little children)		vi.	878
1353	Limbu	po:ro:ʔl	hanging, suspended		adv.	
1354	Limbu	po:ro:ʔl-mi-yǝmbha-mi-maN, po:ro:t-mi-yǝmbha-mi-maN	the hanging-tail-large-tailed god, the male aspect (yǝmbhami big-tailed) and the female aspect (po:ro:ʔlmi hanging-tail) are united in one long-tailed hermaphrodite god which is occasionally portrayed as a couple, residing in the deepest jungle where they determine the fate of Man, the creator of mankind in the Limbu pantheon.		n.	
1355	Limbu	po:tmaʔ, -po:tt-/-po:t-/-po:ʔl	err, lose one's way		vi.	
1356	Limbu	pɔʔe:ʔl	flat circular winnowing basket (Nep. nāŋlo).		n.	
1357	Limbu	pɔʔiʔl	cucumber		n.	
1358	Limbu	pɔkwa	basket (Nep. ḍālo).		n.	
1359	Limbu	pɔkwa				
1360	Limbu	pɔmmaʔ, -pɔnd-/-pɔn-	1) mould (eg. kha:m-ille with clay, piʔlhi-lle with cow dung, hilo:-lle with mud); 2) (with thɛge:kʔi) ball up one's hair into a bun.		vt.	
1361	Limbu	takphe:maʔ, tak-phe:s-/tak-phe:-	be permanently or inherently ill-tempered or furious		vi.	
1362	Limbu	takphɛdza	penknife.		n.	
1363	Limbu	talab	salary.		n.	
1364	Limbu	tamaʔ	appear, show up, come (from afar)		vi.irr.	552
1365	Limbu	tamaʔ, -tas-/-ta-	I) 1) reach (in an upward direction) 2) be as tall as II) in the expression numaʔ tamaʔ, q.v.		I) vt. II) vi.	
1366	Limbu	tama:s	in amazement, in consternation.		adv.	
1367	Limbu	tammaʔ, -tar-/-tan-	kick (human agent)		vt.	
1368	Limbu	taN	horn		n.	119
1369	Limbu	tanna	sheet.		n.	
1370	Limbu	taNsaN, taNsaNba	heaven, heavens, sky.		n.	
1371	Limbu	ta:bilo:	long-handled wooden spoon with a flat circular scoop for stirring and serving tɔk		n.	
1372	Limbu	ta:kli	riddle (with te:maʔ: ta:kli te:maʔ, -te:s-/ -te:- tell riddles)		n.	
1373	Limbu	ta:laN	on the upstairs floor		adv.	
1374	Limbu	ta:m	garbage, trash, refuse		n.	
1375	Limbu	ta:mar	one of the Saptakosī or seven major rivers of eastern Nepal, tributary of the Kosī, originating in the highland between the Umbhek Himāl and Lumbā-Sumbā Himāl, winding through Limbuvān toward its confluence with the Arun5 near Dhankuṭā.		n.	
1376	Limbu	ta:mba	copper.		n.	
1377	Limbu	ta:mbhuN	jungle, dense forest		n.	
1378	Limbu	ta:mbhuNna	the jungle goddess		n.	
1379	Limbu	ta:msʔri	broom.		n.	
1380	Limbu	ta:ncho:ba	morning star, Venus		n.	
1381	Limbu	ammaʔ, -ams-/-am-	dry something (inedible, eg. sapla, te:ʔl) at the edge of a fire		vt.	
1382	Limbu	ammaʔ, -aps-/-am-	winnow		vt.	49
1383	Limbu	ammu				
1384	Limbu	amphu				
1385	Limbu	amphudre:				
1386	Limbu	an				
1387	Limbu	aN	1) too, also; 2) pfG, vide 7.5.1; 3) and.		postp.adv.	
1388	Limbu	anche:	before, af few days ago, then, at that time, during that (past) period		adv.	10
1389	Limbu	anche:-anche:	long ago		adv.	
1390	Limbu	anchɛn	yesterday.		adv.	
1391	Limbu	anchɛn-siNya:n	the other day		adv.	
1392	Limbu	anchi	we, us (dual inclusive).		pro.	
1393	Limbu	anchi-	our (dual inclusive).		pf.	
1394	Limbu	anchige	we, us (dual exclusive).		pro.	
1395	Limbu	anchige-	our (dual exclusive).		pf.	
1396	Limbu	anchiNmaʔ	make an effort, try.		vr.	
1397	Limbu	ande:	before (antonym: ando: later); already		adv.	
1398	Limbu	ande:-ande:	a long time ago		adv.	
1399	Limbu	ando:	later (antonym: ande: before).		adv.	
1400	Limbu	ando:-ando:	in the future		adv.	
1401	Limbu	tikwaʔ	the grey jungle fowl Gallus soneratii		n.	514
1402	Limbu	tiliNga	police, patrol.		n.	
1403	Limbu	timmʔk	rifle.		n.	
1404	Limbu	timmaʔ, -tims-/-tim-	be full, fill up, get or become full		vi.	
1405	Limbu	tiNmaʔ, -tiks-/-tiN-	the glans penis be exposed, the foreskin be retracted		vi.	
1406	Limbu	tiNmaʔ, -tiNd-/-tiN-	1) flower, bloom; 2) get an erection; 3) point upward (of the hand of a clock or weighing scale).		vi.	830
1407	Limbu	ti:ʔmaʔ, -ti:r-/-ti:t-/-ti:ʔl-	burn (said of a fire)		vi.	910
1408	Limbu	ti:kmaʔ, -ti:kt-/-ti:k-	peel		vi.	
1409	Limbu	ti:mmaʔ, -ti:ms-/-ti:m-	cut into long strips (eg. sa 'meat' in preparing sakhɛkya 'sukuṭī').		vt.	
1410	Limbu	ti:N	thorn		n.	830
1411	Limbu	ti:Nre:ʔ	the thorn tree Crateagus crenulata		n.	
1412	Limbu	titri	type of tamarind tree or its fruit.		n.	
1413	Limbu	to:ʔmaʔ, -to:ʔr-/-to:ʔ-	be illuminated (in the dark); be lit up		vi.	
1414	Limbu	to:ʔmaʔ, -to:ʔr-/-to:ʔ-	weigh down, press, stamp.		vt.	
1415	Limbu	to:kmaʔ, -to:kt-/-to:k-	stub, knock or bump part of one's body (= patient), esp. one's head, against something		vi.	518
1416	Limbu	to:kma, -to:kt-/-to:k-	1) be sold out; 2) be on sale, be sold, be for sale.		vi.	
1417	Limbu	to:N	arrow		n.	
1418	Limbu	to:Nliʔ	bow and arrow.		n.	
1419	Limbu	to:pi	ṭopī-hat.		n.	
1420	Limbu	to:pi-hɛtla	epithet for tiliNga.		n.	
1421	Limbu	simmaʔ, -sips-/-sim-	hide by sticking into by inserting; conceal by inserting into lengthwise.		vt.	845
1422	Limbu	siN	wood.		n.	290
1423	Limbu	siNbe:ʔl				
1424	Limbu	siNbe:k	chin.		n.	
1425	Limbu	siNbe:k-mɛyuN-mudhuk	circumlocution to denote beard, whiskers (human)		n.	
1426	Limbu	siNbo:N	tree.		n.	956
1427	Limbu	siNdze:k	stick, twigs, kindling		n.	
1428	Limbu	siNhɛk	ethnonym for the Newari (lit. wood-chopper), one of the peoples of Nepal.		n.	
1429	Limbu	siNhɔk	bark (of a tree).		n.	281
1430	Limbu	siNki	fermented vegetable dish, consisting of boiled, sliced tubers to which a pinch of ash (optional) has been added as a leaven, and which is left buried for several days, either wrapped in cloth or interred in an earthenware container to ripen.		n.	
1431	Limbu	siNmudzik	pile of wood, heap of sticks.		n.	
1432	Limbu	siNsa:p	root.		n.	
1433	Limbu	siNsaraʔl	branch		n.	
1434	Limbu	siNse:	1) jungle vegetation; 2) ethnonym for the Rai, any of the various Tibeto-Burman ethnic groups of eastern Nepal covered by the term Rāī, a person belonging to any Rai ethnic group.		n.	
1435	Limbu	siNya:n	the day before yesterday, the other day.		adv.	
1436	Limbu	si:	wheat.		n.	344
1437	Limbu	si:kmaʔ, -si:kt-/-si:k-	measure.		vt.	891
1438	Limbu	si:mmaʔ, -si:ps-/-si:m-	insert a long object into wickerwork, matting, thatching, meshwork or any reticulate material (eg. insert a ballpoint pen or a golden pin into someone's hair, insert a stick or spike into the thatching of a roof, rethatch a hole in the roof thatching (cf. khapmaʔ), insert a pin into fabric for safekeeping).		vt.	
1439	Limbu	si:Nmaʔ, -si:ks-/-si:N-	roll up (+ ba:ula sleeves); tuck up		vt.	889
1440	Limbu	si:-phe:ʔrum	wheat flour.		n.	
1441	Limbu	e:ʔyǝNba, e:ʔyaNba	other, another used like Dutch ander or Russian drugoj, not like English other or Nepali arko, eg.: e:ʔyʔNba pi:r-aN-ɛʔ! (other give-1sP-IMP) Give me another! [the implication is: I am not satisfied with the one I already have]		adj.	596
1442	Limbu	e:gaN	1) behind; 2) in back, behind		1) postp. 2) adv.	
1443	Limbu	e:k	back.		n.	
1444	Limbu	e:, i:	esp. in the emphatic locative: e:, oe:.		postp.emph.part.	
1445	Limbu	e:ka	parrot; parakeet		n.	
1446	Limbu	e:kke:	like, as, in the fashion of		postp.adv.	
1447	Limbu	e:klai, e:kle:	alone.		adv.	
1448	Limbu	e:ksi	backbone, spine.		n.	
1449	Limbu	e:lle	who.		pro.erg.	
1450	Limbu	e:n	who, whom.		pro.abs.	
1451	Limbu	e:pmaʔ, -e:pt-/-e:p-	1) overheat or burn slightly so as to allow an edible crust to form; scorch; 2) inspire with awe, instill fear		vt.	21
1452	Limbu	ɛkmaʔ, -ɛg-/-ɛk-	cɛkmaʔ, -cɛg-/-cɛk-  vi., snap, break		-ɛg-/-ɛk-	
1453	Limbu	ɛkmaʔ, -ɛkt-/-ɛk-	shake back and forth in small horizontal increments whilst holding the pɔʔe:ʔl (winnowing basket) level		vt.	44
1454	Limbu	ɛllamba	this year		adv.	
1455	Limbu	ɛn	today.		adv.	13
1456	Limbu	ɛnda:ndik	nowadays.		adv.	
1457	Limbu	ɛNmaʔ, -ɛks-/-ɛN-	sɛNmaʔ, -sɛks-/-sɛN-  vt., [caus. &lt; ɛkmaʔ break, snap] snap, break		-ɛks-/-ɛN-	
1458	Limbu	ɛnniN	this year		adv.	875
1459	Limbu	ɛpmaʔ, -ɛpt-/-ɛp-	fan away the chaff with a winnowing basket (pɔʔe:ʔl) whilst the grain lies spread out on the ground		vt.	
1460	Limbu	ɛpmaʔ, -ɛtt-/-ɛt-/-ɛʔl	1) lock; 2) stop, bring to a halt		vt.	
1461	Limbu	ca:mmaʔ, -ca:nd-/-ca:n-	colour, paint, dye		vt.	
1462	Limbu	ca:pca:ppa	very clever, very intelligent, quick-witted.		adj.	
1463	Limbu	ca:ppa	clever.		adj.	348
1464	Limbu	ca:rik				
1465	Limbu	ca:tmaʔ, -ca:tt-/-ca:t-/-ca:ʔl	1) feed; 2) inflict		vt.	
1466	Limbu	ca:tmaʔ, -ca:tt-/-ca:t-/ca:ʔl	perform] play (a game, a festive activity), eg. piNpiN, sarɔ:ndi, q.v.		vt. [dir. &lt; ca:maʔ play	
1467	Limbu	casma	glasses, spectacles.		n.	
1468	Limbu	cautara	clay or stone terrace or bench alongside the road or path, ideally underneath a tree.		n.	
1469	Limbu	cawa	feed for livestock		n.	
1470	Limbu	ce:k	piece, fragment.		n.	
1471	Limbu	ce:li, -ndze:li-	married sister who has left the common paternal home to join the household of her spouse, male sibling speaking.		n.	
1472	Limbu	ce:mmaʔ, -ce:m-	(with 3s patient agreement) glare, be unpleasantly light		vt.	
1473	Limbu	ce:pi	onion.		n.	
1474	Limbu	cɛkmaʔ, -cɛg-/-cɛk-	dialectal variant of ɛkmaʔ in the vicinity of Saokrāntī to the north of Myāŋluŋ		vi.	299
1475	Limbu	cɛkmaʔ, -cɛkt-/-cɛk-	discuss someone or something, tell all about someone or something		vt.	316
1476	Limbu	cɛllɛklɛkpa, cɛllɛklɛkma	adolescent, lively, full of zest, boisterous, laughing and jeering		adj.	
1477	Limbu	cɛllɛkwa	adolescence, puberty; boisterousness		n.	
1478	Limbu	cɛmbi	soybeans, esp. roasted soybeans (eaten as lɛndzya or midday snack with popcorn, vide ma:ki)		n.	
1479	Limbu	cɛmghik	'soy-bitter', a fermented soybean dish, prepared by putrefying cooked soybeans with a minute admixture of ash for several days		n.	
1480	Limbu	cɛndze:ba	shins.		n.	
1481	Limbu	wahɔpsiNmaʔ	wash up (one's face and hands)		vr.	
1482	Limbu	wakho:mba	little semi-artificial water reservoir, encased and covered with boulders and large rock slabs, fed and replenished by a natural (sometimes re-channeled and occasionally sluggish but generally constant) source		n.	
1483	Limbu	walɔ:mmaʔ, wa-lɔ:nd-/wa-lɔ:n-	leak.		vi.	
1484	Limbu	wamaʔ, -was-/-wa-	experience, in the expression: -miʔ wamaʔ be sleepy		vi.	
1485	Limbu	wamɛpmaʔ, wa-mɛtt-/wa-mɛt-/wa-mɛʔl	irrigate, water		vt.	
1486	Limbu	wa:maʔ, -way-/-wa:-	existential 'to be', sit, dwell, exist, be available		vi.irr.	586
1487	Limbu	wa:mmaʔ, -wa:nd-/-wa:n-	1) brush aside, wave aside; 2) blow away; 3) shake, rock, sway to and fro		vt.	
1488	Limbu	wa:nchiNmaʔ	sway or slosh back and forth		vr.	
1489	Limbu	wa:pmaʔ, -wa:r-/-wa:t-/-wa:ʔl	put on, wear, apply (jewelry, ornaments, cosmetics; not clothes)		vt.	589
1490	Limbu	wa:pmaʔ, -wa:tt-/-wa:t-/-wa:ʔl	put jewelry or ornaments on someone, apply cosmetics to someone		vt.	589
1491	Limbu	wa:tchiNmaʔ	apply to oneself, put on		vr.	
1492	Limbu	waphe:ʔ	sickle.		n.	
1493	Limbu	wapma, -watt-/-wat-/-waʔl	totalizing aspectivizer		vi.vt.	
1494	Limbu	warakmaʔ, wa-rakt-/wa-rak-	get wet, become wet		vi.	
1495	Limbu	waraNluNma	the (moist) Siwalik hills above the Terai, running parallel to and to the south of the Mahābhārat Lekh		n.	
1496	Limbu	waraNmaʔ, wa-raks-/wa-raN-	make wet, moisten, dampen		vt.	
1497	Limbu	ware:ʔ	sarcasm, kidding, joking, insult (with co:kmaʔ and pa:pmaʔ)		n.	594
1498	Limbu	ware:ʔge:	joker, crackpot.		n.	
1499	Limbu	ware:kpa	Litsea citrata, a tree whose leaves the Tibetans are said to use in making yumlakpa		n.	
1500	Limbu	warummaʔ, wa-rups-/wa-rum-	give a bath to, bathe someone		vt.	
1501	Limbu	namdhanahaN	1) west; 2) in the west, westward.		1) n. 2) adv.	
1502	Limbu	namdhe:ʔl	the borderline between shadow and sun		n.	
1503	Limbu	namdhiNgo:				
1504	Limbu	namdziʔkho:ʔ, namʔiʔkho:ʔ	shade, shadow		n.	
1505	Limbu	namɛNghɛmmʔna	be obstinate, be unlistening, pretend not to hear		adj.	
1506	Limbu	nam, na:m	sun, sunshine		n.	503
1507	Limbu	namla:Nma	drought		n.	
1508	Limbu	nammaʔ, -nam-	smell		vi.	500
1509	Limbu	nammaʔ, -nams-/-nam-	smell		vt.	
1510	Limbu	nammaʔ, -nand-/-nan-	be victorious over someone, outdo, defeat or beat someone, win against someone		vt.	
1511	Limbu	namne:tti	lit. solar cord		adv.	
1512	Limbu	namphɛpmaʔ, nam-phɛtt-/nam-phɛt-/nam-phɛʔl	place out in the sun to dry		vt.	
1513	Limbu	namphɛtchiNmaʔ	let oneself dry off or dry up in the sun		vr.	
1514	Limbu	namphirʔli:	condition of the sun appearing as a cold and large red flat disk shortly after sunrise or before sunset.		adv.	
1515	Limbu	namsuʔmaʔ, nam-suʔs-/nam-suʔ-	stink, smell		vi.	
1516	Limbu	namtha, namdha	west.		n.	
1517	Limbu	namyaʔ	yaʔro:n dried in the sun		n.	
1518	Limbu	nanaʔ	way over there.		adv.	
1519	Limbu	naNge:n	east.		n.	
1520	Limbu	naNgɛtnahaN	1) east; 2) in the east, eastward.		1) n. 2) adv.	
1521	Limbu	bhitta	the walls (of a house).		n.	
1522	Limbu	biha	marriage.		n.	
1523	Limbu	biha:ndik	in the morning		adv.	
1524	Limbu	bihiba:r	Thursday.		n.	
1525	Limbu	-bisaN	(after noun or num.) direction, in a certain direction or directions.		postp.	
1526	Limbu	budhǝba:r	Wednesday.		n.	
1527	Limbu	caha-dzo:kmaʔ, -co:g-/-co:k-	1) be necessary, be needed; 2) want, desire, require		1) vi. 2) vt.	
1528	Limbu	cakmaʔ, -cakt-/-cak-	dress someone, put clothes one someone		vt.	842
1529	Limbu	caksiNmaʔ	get dressed, put on (clothes, not jewelry or ornaments)		vr.	
1530	Limbu	camaʔ	eat		vt.irr.	311
1531	Limbu	cammaʔ, -cand-/-can-	put something (= patient) on top of something else		vt.	
1532	Limbu	caNga	kite.		n.	
1533	Limbu	caNmaʔ, -caks-/-caN-	wear (clothes, not jewelry), be dressed		vt.	842
1534	Limbu	canɔkwa	cooked red millet, to be leavened and fermented in the production of thi:, q.v.		n.	
1535	Limbu	ca:ʔl	game.		n.	
1536	Limbu	ca:ʔrik				
1537	Limbu	ca:io, dza:io	contrastive individualizing nominal postposition		postp.	
1538	Limbu	ca:lɔmmaʔ	graze, forage		vi.	
1539	Limbu	ca:maʔ	1) perform; play; 2) ɔ:mɔʔmatche: ca:maʔ exchange glances, look at one another; 3) he:sɔNwa ca:maʔ pant, gasp, be out of breath; 4) pǝkɔ:ndi ca:maʔ cry "huolululululu" at a high pitched voice (usu. in groups) on festive occasions, whilst playing piN, or whilst trekking through the mountains; 5) khɔnɔkwa ca:maʔ to snore; 6) khikwa ca:maʔ whistle; 7) sustained activity aspectivizer.		vi.irr.	364
1540	Limbu	ca:maʔ, -ca:r-/-ca-	be difficult		vi.	
1541	Limbu	nɛndzaN	crest (of a bird, eg. rooster, kikkrɔkna).		n.	
1542	Limbu	nɛ:maʔ, -nɛ:s-/-nɛ:-	1) lie, be lying down, repose, lie down; reside, dwell, stay, inhabit, be situated, stay the night; 2) put, lay something somewhere		1) vi. 2) vt.	483
1543	Limbu	nɛ:ndi	gums.		n.	
1544	Limbu	nɛ:pmaʔ, nɛ:pt-/-nɛ:p-	press into		vt.	871
1545	Limbu	nɛpcaN	clitoris		n.	818
1546	Limbu	nɛphu, -mphu-	elder brother.		n.	
1547	Limbu	nɛpmaʔ, -nɛtt-/-nɛt-/-nɛʔl	the impendent aspectivizer: be about to, be on the verge of doing something, vide 5.3.6		vt.vi.	
1548	Limbu	nɛpmaʔ, -nɛtt-/-nɛt-/-nɛʔl	(patient: yum 'salt') abstain from salt, i.e. be in mourning		vt.	
1549	Limbu	nɛpmadzaN	both, both of them		num.adv.	
1550	Limbu	nɛpmaN	both		num.adv.	
1551	Limbu	nɛpphu	two		num.col.	
1552	Limbu	nɛrɛʔl, nɛrɛtpa	heart.		n.	
1553	Limbu	nɛrik	nearby, close to, near.		postp.	
1554	Limbu	nɛse:ʔ	Limbu earrings, huge hollow golden rings worn through holes in the earlobe.		n.	
1555	Limbu	nɛsik, -nsik-	brain, brains, marrow		n.	484
1556	Limbu	nɛtchi	two.		num.	504
1557	Limbu	nǝksa	picture.		n.	
1558	Limbu	ni	two		num.	
1559	Limbu	niʔ, ni	contrary to expectation, of all thingś, of all people!, however		adv.	
1560	Limbu	nidha:pmaʔ, ni-dha:b-/ni-tha:p-	be visible.		vi.	
1561	Limbu	saʔmaʔ, -saʔr-/-saʔ-	visit someone		vt.	
1562	Limbu	saʔmaʔ, -saʔr-/-saʔ-	1) probative aspectivizer 'to try'; 2) taste, try		1) vi.vt. 2) vt.	
1563	Limbu	saʔma:n	materials, things, belongings, baggage, stuff.		n.	
1564	Limbu	saba	saka.			
1565	Limbu	saba, sǝba	rhesus monkey, Macaca mulata		n.	
1566	Limbu	sadziʔ	more or less, somewhat.		adv.	
1567	Limbu	sadziʔ	little bits of meat, chunks of meat.		n.	
1568	Limbu	sahiʔl	azure, blue, the colour of the Tamor river near Tamphulā in the dry season (overlaps with kuhikla to include green and gold)		adj.	
1569	Limbu	sahittaNba	blue, azure (overlaps with kuhikla to include green and gold)		adj.	
1570	Limbu	saho:rik	any edible animal skin, esp. pork rinds.		n.	
1571	Limbu	sak	ire, wrath, anger.		n.	
1572	Limbu	-sa, -ʔa	initial consonant assimilates to preceding liquid or nasal		emph.postp.part.	
1573	Limbu	sakca	pulse, lentils		n.	279
1574	Limbu	sakhɛkya	spiced buffalo jerky, cut and dried in long strips		n.	
1575	Limbu	sakkɛn	fury, dander, ire.		n.	
1576	Limbu	sakmaʔ, -sakt-/-sak-	be difficult.		vi.	255
1577	Limbu	sakmaʔ, -sakt-/-sak-	shut up, lock up, pen up, round up (cattle)		vt.	341
1578	Limbu	sakmɛndza	famished, starved, ravenous		adj.	255
1579	Limbu	sakus				
1580	Limbu	sakwa, sakwama	bad harvest, famine (with the verbs po:kmaʔ, tɔmaʔ, wɛmmaʔ q.v.)		n.	
1581	Limbu	khɔrɛ:N	bread		n.	
1582	Limbu	khɔro:	Make way, make room, get out of the way!		interj.	
1583	Limbu	khuʔwaʔ	small dark bird resembling, but smaller than, a cuckoo		n.	130
1584	Limbu	khummaʔ, -khums-/-khum-	1) (with non-human patient) train, bridle, tame 2) (with human patient) restrain, control, keep in check; subjugate		vt.	
1585	Limbu	khunchi	they, them (du.)		pro.	196
1586	Limbu	khunɛʔ	he, she, him, her		pro.	196
1587	Limbu	khu:kmaʔ, -khu:kt-/-khu:k-	cover someone (= patient) with a coverlet, wrap someone in a covering		vt.	
1588	Limbu	khu:Nmaʔ, -khu:ks-/-khu:N-	cover oneself with something, wrap oneself in something ( = patient); wear (headdress)		vt.	
1589	Limbu	khupmaʔ, -khutt-/-khut-/-khuʔl	I rob someone; steal smth. II 1) steal, commit a theft 2) be stolen		I vt. II vi.	157
1590	Limbu	khuriya	small metal cup		n.	
1591	Limbu	khyikmaʔ				
1592	Limbu	khyu	ghee, clarified butter		n.	
1593	Limbu	kidhi	the Himalayan yellow-throated marten, Martes flavigula (Nep. malsā̃pro), with  predominantly dark fur with some reddish colouration, a blond throat and a reddish, long, fluffy tail, alleged to feed on wild pears (Nep. nāśpātī) and other wild fruit and small prey, such as chickens, of which it is said to consume only the blood; in Limbu folklore the kidhi is considered to be a rapacious creature, whence the expression kidhi lo:kmaʔ 'to be hungry'		n.	
1594	Limbu	kikkrɔkna	small black crested passerine bird with a black crest on the head and feathers of lighter colouration on the ventral side		n.	
1595	Limbu	kimaʔ, -kis-/-ki-	(with comitative complement) fear, be frightened		vi.	805
1596	Limbu	ki:maʔ, -ki:r-/-ki:-	decompose, rot, putrefy		vi.	186
1597	Limbu	ki:mmaʔ, -ki:nd-/-ki:n-	putrefy, allow to rot		vt.	186
1598	Limbu	kira	bug.		n.	
1599	Limbu	kitthɔk	human fleas, Pulex irritans (Nep. upiya_).		n.	
1600	Limbu	ko:co:	dog.		n.	171
1601	Limbu	tho:Nmaʔ, -tho:ks-/-tho:N-	plough.		vt.	
1602	Limbu	tho:waN-yo:waN	simultaneous vomiting and diarrhoea, dysentery		n.	
1603	Limbu	thɔbe:n	ladder, stairway		n.	572
1604	Limbu	thɔbɔkkʔ	furtively, secretively.		adv.	
1605	Limbu	thɔk	body (including the head and the limbs), organism		n.	
1606	Limbu	thɔkma	each, every.		postp.adj.	
1607	Limbu	thɔkmaʔ, -thɔg-/-thɔk-	forge, weld, pound, work (metal)		vt.	
1608	Limbu	thɔkmaʔ, -thɔkt-/-thɔk-	have someone jewelry made (metallic).		vt.	
1609	Limbu	thɔkmaʔ, -thɔkt-/-thɔk-	1) clash, come to blows; 2) (with mik eye) glances be exchanged, eyes be made (at someone), eyes meet; 3) hadi:N thɔkmaʔ put up a fuss, resist, be stubborn		vi.	
1610	Limbu	thɔmmaʔ, -thɔm-	be 'asleep' (of limbs), be numb		vi.	570
1611	Limbu	thɔN	war, battle		n.	
1612	Limbu	thɔNga	sturdy large triangular woven basket, made of split bamboo (Nep. ba_s or nigālā), open at the top, carried upon the back and suspended from a wicker-strap or khaʔnam lashed across the forehead, employed by porters for transporting freight or those working in the field in transporting and distributing manure, water, etc.		n.	
1613	Limbu	thɔNga-sik	thɔNga, khaʔnam and contents		n.	
1614	Limbu	thɔNmaʔ, -thɔks-/-thɔN-	shake up and down in small vertical increments whilst holding the pɔʔe:ʔl or winnowing basket level		vt.	
1615	Limbu	thɔNmaʔ, -thɔks-/-thɔN-	I) engage in combat, go off to war; II) 1) incite to fight, instigate someone to fight, agitate; 2) make eyes at, have one's eyes meet, flirt through eye contact		I) vi. II) vt.	
1616	Limbu	thɔNmaʔ, -thɔNd-/-thɔN-	be or feel bloated		vi.	
1617	Limbu	thɔNmaʔ, -thɔNs-/-thɔN-	compare		vt.	
1618	Limbu	thɔ:pmaʔ, -thɔ:tt-/-thɔ:t-/thɔ:ʔl	I) put up with, bear, endure II) na:si thɔ:ʔmaʔ 1) slow down, become lackadaisical and listless, grow languid; 2) (often with infinitive) persevere, be patient, persist		I) vt. II) 1) vi. II) 2) vt.	
1619	Limbu	thɔpǝra	small disposable dish of leaves sewn together		n.	
1620	Limbu	thɔpmaʔ, -thɔtt-/-thɔt-/-thɔʔl	last someone		vt.	
1621	Limbu	phaktɔk	pig-feed, often leftovers and sida:m.		n.	
1622	Limbu	phaN				
1623	Limbu	phaNbhu	nine		num.col.	
1624	Limbu	phaNlɛN	nine times.		adv.	
1625	Limbu	phaNma, -phaN-	fence off, barricade.		vt.	
1626	Limbu	phanɔk	1) bamboo shoot; 2) spicy dish made from young bamboo shoots		m.	
1627	Limbu	phaNsi	nine.		num.	783
1628	Limbu	pha:kmaʔ, -pha:kt-/-pha:k-	fold (eg. cirik cloth, te:ʔl clothes)		vt.	695
1629	Limbu	pha:kmaʔ, -pha:kt-/-pha:k-	(with infinitive) allow, permit		vt.	
1630	Limbu	pha:ndo:	type of yumlakpa made from soybeans (cɛmbi)		n.	
