ID	rn	reflex	GLOSS	x	srcabbr	lgid	language	srcid
1812	466961	mat-bor	headman; leader (n)		RB-LMMG	1945	Garo (Bangladesh)	8.12-II:idx
1813	466962	mat-bring	animals wild; wild animals (n)		RB-LMMG	1945	Garo (Bangladesh)	4.40-II:idx
1814	466963	mat-cha	leopard; tiger (n)		RB-LMMG	1945	Garo (Bangladesh)	4.416-II:idx
1815	466964	mat-cha mak-bil	animals wild (n)		RB-LMMG	1945	Garo (Bangladesh)	4.40-II:idx
1816	466965	mat-chok	deer (n)		RB-LMMG	1945	Garo (Bangladesh)	4.419-II:idx
1817	466966	mat-chot-a	done; finished (vt)		RB-LMMG	1945	Garo (Bangladesh)	9.14-II:idx
1818	466967	mat-|chrit-a	scratch (vt)		RB-LMMG	1945	Garo (Bangladesh)	8.955-II:idx
1819	466968	mat-chu-ra	cork; stopper (n)		RB-LMMG	1945	Garo (Bangladesh)	5.434-II:idx
1820	466969	mat-chu-ri	civet cat (n)		RB-LMMG	1945	Garo (Bangladesh)	4.416-II:idx
1821	466970	mat-ma	water buffalo (n)		RB-LMMG	1945	Garo (Bangladesh)	5.35-II:idx
1822	466971	mat-ma ra-ma	milky way (n)		RB-LMMG	1945	Garo (Bangladesh)	4.212-II:idx
1823	466972	mat-mat-chi	porcupine (n)		RB-LMMG	1945	Garo (Bangladesh)	4.419-II:idx
1824	466973	mat-ram	otter (n)		RB-LMMG	1945	Garo (Bangladesh)	4.419-II:idx
1825	466974	mat-ta	digging stick (n)		RB-LMMG	1945	Garo (Bangladesh)	5.831-II:idx
1826	466975	mat-te	rogue (n)		RB-LMMG	1945	Garo (Bangladesh)	5.33-II:idx
1827	466976	mat-tul	screw driver (n)		RB-LMMG	1945	Garo (Bangladesh)	5.838-II:idx
1828	466977	mat-u-a	covet; greedy; yearn (vt)		RB-LMMG	1945	Garo (Bangladesh)	7.723-II:idx
1829	466978	me•-a	man (male) (n)		RB-LMMG	1945	Garo (Bangladesh)	6.821-II:idx
1830	466979	me•-a-sa	man (male) (n)		RB-LMMG	1945	Garo (Bangladesh)	6.821-II:idx
1831	466980	me•-chik	woman (n)		RB-LMMG	1945	Garo (Bangladesh)	6.821-II:idx
1832	466981	me-di	rent (n)		RB-LMMG	1945	Garo (Bangladesh)	8.425-II:idx
1833	466982	me-di ra•-a	rent (vph)		RB-LMMG	1945	Garo (Bangladesh)	8.425-II:idx
1834	466983	me-di ron•-a	let property (vph)		RB-LMMG	1945	Garo (Bangladesh)	8.425-II:idx
1835	466984	me•-dik	rice pot (n)		RB-LMMG	1945	Garo (Bangladesh)	5.432-II:idx
1836	466985	me•-dik sam-dik	cooking pots; pots (n)		RB-LMMG	1945	Garo (Bangladesh)	5.432-II:idx
1837	466986	me-ga-ru	job's tears (n)		RB-LMMG	1945	Garo (Bangladesh)	5.23-II:idx
1838	466987	me•-gon	stirring stick (n)		RB-LMMG	1945	Garo (Bangladesh)	5.438-II:idx
1839	466988	me-ja wal-o	last night (lw)		RB-LMMG	1945	Garo (Bangladesh)	2.62-II:idx
1840	466989	me-ja-o	yesterday (n)		RB-LMMG	1945	Garo (Bangladesh)	2.65-II:idx
1841	466990	me-kop	maize (n)		RB-LMMG	1945	Garo (Bangladesh)	5.23-II:idx
1842	466991	me-li-a	get along well; peaceful (vi)		RB-LMMG	1945	Garo (Bangladesh)	8.32-II:idx
1843	466992	me•-mang	ghost (n)		RB-LMMG	1945	Garo (Bangladesh)	8.54-II:idx
1844	466993	me•-mang gam	funeral (n)		RB-LMMG	1945	Garo (Bangladesh)	8.562-II:idx
1845	466994	men-du	pea (n)		RB-LMMG	1945	Garo (Bangladesh)	5.23-II:idx
1846	466995	meng-chut	shrew; stink rat (n)		RB-LMMG	1945	Garo (Bangladesh)	4.419-II:idx
1847	466996	meng-gong	cat (n)		RB-LMMG	1945	Garo (Bangladesh)	5.35-II:idx
1848	466997	me-rong	husked rice (n)		RB-LMMG	1945	Garo (Bangladesh)	5.25-II:idx
1849	466998	mes	match (n)		RB-LMMG	1945	Garo (Bangladesh)	5.423-II:idx
1850	466999	me-|sak-a	irritated skin; itch (vi)		RB-LMMG	1945	Garo (Bangladesh)	8.94-II:idx
1851	467000	me-se	mouse; rat (n)		RB-LMMG	1945	Garo (Bangladesh)	4.419-II:idx
1852	467001	me-seng-a	sour (vi)		RB-LMMG	1945	Garo (Bangladesh)	3.682-II:idx
1853	467002	me-siin	machine (n)		RB-LMMG	1945	Garo (Bangladesh)	5.838-II:idx
1854	467003	me•-tra	adolescent; unmarried woman; woman, unmarried (n)		RB-LMMG	1945	Garo (Bangladesh)	6.824-II:idx
1855	467004	mi	rice plant (n)		RB-LMMG	1945	Garo (Bangladesh)	5.25-II:idx
1856	467005	mi-a-tam	dinner; meal; supper (n)		RB-LMMG	1945	Garo (Bangladesh)	5.477-II:idx
1857	467006	mi-chi	gravy (n)		RB-LMMG	1945	Garo (Bangladesh)	5.409-II:idx
1858	467007	mi-dap	serving (n)		RB-LMMG	1945	Garo (Bangladesh)	5.453-II:idx
1859	467008	mik-	cubit (cls)		RB-LMMG	1945	Garo (Bangladesh)	1.36-II:idx
1860	467009	mik-a	smoke (vi)		RB-LMMG	1945	Garo (Bangladesh)	5.422-II:idx
1861	467010	mik-a-a	slightly (vi)		RB-LMMG	1945	Garo (Bangladesh)	3.662-II:idx
1862	467011	mik-au-a	open eyes; wake up (vi)		RB-LMMG	1945	Garo (Bangladesh)	7.97-II:idx
1863	467012	mik-bok-a	covet; desire; greedy; lust (vt)		RB-LMMG	1945	Garo (Bangladesh)	7.723-II:idx
1864	467013	mik-brap-a	dazzled (vi)		RB-LMMG	1945	Garo (Bangladesh)	3.554-II:idx
1865	467014	mik-brok-a	dull colored; fade (vi)		RB-LMMG	1945	Garo (Bangladesh)	3.539-II:idx
1866	467015	mik-cha-a	like; love (vt)		RB-LMMG	1945	Garo (Bangladesh)	7.722-II:idx
1867	467016	mik-chi	tears (n)		RB-LMMG	1945	Garo (Bangladesh)	6.29-II:idx
1868	467017	mik-chi-ding-ding	stare (adv)		RB-LMMG	1945	Garo (Bangladesh)	9.42-II:idx
1869	467018	mik-chil	small; tiny (adv)		RB-LMMG	1945	Garo (Bangladesh)	2.215-II:idx
1870	467019	mik-chip-a	close eyes (vi)		RB-LMMG	1945	Garo (Bangladesh)	9.42-II:idx
1871	467020	mik-chip-mik-kem	blinking (adv)		RB-LMMG	1945	Garo (Bangladesh)	7.745-II:idx
1872	467021	mik-dat-a	dazzled (vi)		RB-LMMG	1945	Garo (Bangladesh)	3.554-II:idx
1873	467022	mik-gil	eyelid (n)		RB-LMMG	1945	Garo (Bangladesh)	6.22-II:idx
1874	467023	mik-gil dong-ja	shameless (vph)		RB-LMMG	1945	Garo (Bangladesh)	7.745-II:idx
1875	467024	mik-gil jom•-a	doze; sleepy (vph)		RB-LMMG	1945	Garo (Bangladesh)	7.96-II:idx
1876	467025	mik-gil mik-sram	eyelashes (n)		RB-LMMG	1945	Garo (Bangladesh)	6.25-II:idx
1877	467026	mik-gil rak-a	awake; wakeful (vi)		RB-LMMG	1945	Garo (Bangladesh)	7.97-II:idx
1878	467027	mik-gil si-a	embarrassed (vi)		RB-LMMG	1945	Garo (Bangladesh)	7.745-II:idx
1879	467028	mik-gil-ak-a	awake; wakeful (vi)		RB-LMMG	1945	Garo (Bangladesh)	7.97-II:idx
1880	467029	mik-gi-sim	black eye (n)		RB-LMMG	1945	Garo (Bangladesh)	8.953-II:idx
1881	467030	mik-git-il-a	dizzy (vi)		RB-LMMG	1945	Garo (Bangladesh)	7.96-II:idx
1882	467031	mik-ka	rain (n)		RB-LMMG	1945	Garo (Bangladesh)	4.325-II:idx
1883	467032	mik-kang	face; front (n)		RB-LMMG	1945	Garo (Bangladesh)	6.22-II:idx
1884	467033	mik-kang-cha-na	forwards (adv)		RB-LMMG	1945	Garo (Bangladesh)	2.14-II:idx
1885	467034	mik-kang-o	front; in front of (pp)		RB-LMMG	1945	Garo (Bangladesh)	1.11-II:idx
1886	467035	mik-kem-a	blink; flirt; wink (vi)		RB-LMMG	1945	Garo (Bangladesh)	9.42-II:idx
1887	467036	mik-kim-il	eyebrow (n)		RB-LMMG	1945	Garo (Bangladesh)	6.25-II:idx
1888	467037	mik-mak-a	dizzy; drunk (vi)		RB-LMMG	1945	Garo (Bangladesh)	5.48-II:idx
1889	467038	mik-neng-a	dislike (vt)		RB-LMMG	1945	Garo (Bangladesh)	7.744-II:idx
1890	467039	mik-ni-a	greedy (vi)		RB-LMMG	1945	Garo (Bangladesh)	7.723-II:idx
1891	467040	mik-on	eye; pupil of eye (n)		RB-LMMG	1945	Garo (Bangladesh)	6.22-II:idx
1892	467041	mik-on bi-rong	iris of eye (n)		RB-LMMG	1945	Garo (Bangladesh)	6.22-II:idx
1893	467042	mik-on kra-a	familiar (vi)		RB-LMMG	1945	Garo (Bangladesh)	7.43-II:idx
1894	467043	mik-rak-a	wakeful (vi)		RB-LMMG	1945	Garo (Bangladesh)	7.97-II:idx
1895	467044	mik-rep-rep-a	blink (vi)		RB-LMMG	1945	Garo (Bangladesh)	9.42-II:idx
1896	467045	mik-sel-a	wink (vi)		RB-LMMG	1945	Garo (Bangladesh)	9.42-II:idx
1897	467046	mik-sil-ek-a	lust (vt)		RB-LMMG	1945	Garo (Bangladesh)	7.723-II:idx
1898	467047	mik-sok-a	expect; hope; look out for; suppose; suspect (vt)		RB-LMMG	1945	Garo (Bangladesh)	7.42-II:idx
1899	467048	mik-sot-ti	stye (n)		RB-LMMG	1945	Garo (Bangladesh)	8.955-II:idx
1900	467049	mik-sram	eyelash (n)		RB-LMMG	1945	Garo (Bangladesh)	6.25-II:idx
1901	467050	mik-su-a	wash face (vi)		RB-LMMG	1945	Garo (Bangladesh)	6.57-II:idx
1902	467051	mik-ta	because (pp)		RB-LMMG	1945	Garo (Bangladesh)	1.13-II:idx
1903	467052	mik-to-a	measure (vt)		RB-LMMG	1945	Garo (Bangladesh)	9.66-II:idx
1904	467053	mik-u-a	cry of animal; sound; squeak (vi)		RB-LMMG	1945	Garo (Bangladesh)	3.624-II:idx
1905	467054	mil-a	fat (vi)		RB-LMMG	1945	Garo (Bangladesh)	6.48-II:idx
1906	467055	mil•-am	headhunting sword; sword (n)		RB-LMMG	1945	Garo (Bangladesh)	5.845-II:idx
1907	467056	mil-dam-bu-a	fat (vi)		RB-LMMG	1945	Garo (Bangladesh)	6.48-II:idx
1908	467057	mi-mang-sa	agreement; reconciliation; settlement (n)		RB-LMMG	1945	Garo (Bangladesh)	8.15-II:idx
1909	467058	mi-mil	sticky rice (n)		RB-LMMG	1945	Garo (Bangladesh)	5.25-II:idx
1910	467059	mi-mit-im	sticky rice (n)		RB-LMMG	1945	Garo (Bangladesh)	5.25-II:idx
1911	467060	min-a	cooked; ripe (vi)		RB-LMMG	1945	Garo (Bangladesh)	4.694-II:idx
1912	467061	-min-ek-	squash (aa)		RB-LMMG	1945	Garo (Bangladesh)	9.578-II:idx
1913	467062	min-ek-a	soft; tender (vi)		RB-LMMG	1945	Garo (Bangladesh)	3.664-II:idx
1914	467063	-ming	together; with (cm)		RB-LMMG	1945	Garo (Bangladesh)	0.12-II:idx
1915	467064	ming-a	call; name (vt)		RB-LMMG	1945	Garo (Bangladesh)	7.18-II:idx
1916	467065	min-ik-a	even; level; smooth (vi)		RB-LMMG	1945	Garo (Bangladesh)	3.662-II:idx
1917	467066	min-ok-a	swallow (vt)		RB-LMMG	1945	Garo (Bangladesh)	5.472-II:idx
1918	467067	min-pret-a	ooze (vi)		RB-LMMG	1945	Garo (Bangladesh)	8.953-II:idx
1919	467068	mi-pal	portion; serving (n)		RB-LMMG	1945	Garo (Bangladesh)	5.453-II:idx
1920	467069	mi-ra-mis	vegetarian food (n)		RB-LMMG	1945	Garo (Bangladesh)	5.409-II:idx
1921	467070	mi-sal	noon meal (n)		RB-LMMG	1945	Garo (Bangladesh)	5.477-II:idx
1922	467071	mi-sam	rice and curry (n)		RB-LMMG	1945	Garo (Bangladesh)	5.403-II:idx
1923	467072	-mi-si-	much; very (aa)		RB-LMMG	1945	Garo (Bangladesh)	3.342-II:idx
1924	467073	mi-si-mi	millet (n)		RB-LMMG	1945	Garo (Bangladesh)	5.23-II:idx
1925	467074	mi-si-sam-si	rice and curry (n)		RB-LMMG	1945	Garo (Bangladesh)	5.403-II:idx
1926	467075	mi-sti	candy; sweets (n)		RB-LMMG	1945	Garo (Bangladesh)	5.408-II:idx
1927	467076	mit-am	some (n)		RB-LMMG	1945	Garo (Bangladesh)	3.346-II:idx
1928	467077	-mit-chi-	pieces (aa)		RB-LMMG	1945	Garo (Bangladesh)	3.347-II:idx
1929	467078	mit-chi-a	disgust; repelled (vt)		RB-LMMG	1945	Garo (Bangladesh)	7.744-II:idx
1930	467079	mit-chu-a	close; plug up (vt)		RB-LMMG	1945	Garo (Bangladesh)	9.61-II:idx
1931	467080	mit-chu-ra	cork; plug (n)		RB-LMMG	1945	Garo (Bangladesh)	5.438-II:idx
1932	467081	mit-dap	layers; stories (n)		RB-LMMG	1945	Garo (Bangladesh)	5.854-II:idx
1933	467082	mit-e	spirits (n)		RB-LMMG	1945	Garo (Bangladesh)	8.54-II:idx
1934	467083	mit-im	fatty (n)		RB-LMMG	1945	Garo (Bangladesh)	6.29-II:idx
1935	467084	-mit-ing-o	while (pvs)		RB-LMMG	1945	Garo (Bangladesh)	0.216-II:idx
1936	467085	mit-tang-a	bring up; care for; look after; raise (vt)		RB-LMMG	1945	Garo (Bangladesh)	9.73-II:idx
1937	467086	mit-tin-a	hidden (vi)		RB-LMMG	1945	Garo (Bangladesh)	9.344-II:idx
1938	467087	mit-tip-a	close; cover (vt)		RB-LMMG	1945	Garo (Bangladesh)	9.61-II:idx
1939	467088	mo-bel	oil, lubricating (n)		RB-LMMG	1945	Garo (Bangladesh)	5.838-II:idx
1940	467089	mo-chi-chi-a	shake (vt)		RB-LMMG	1945	Garo (Bangladesh)	9.515-II:idx
1941	467090	mo-du	papaya (n)		RB-LMMG	1945	Garo (Bangladesh)	5.22-II:idx
1942	467091	moi-la	dirt; rubbish (n)		RB-LMMG	1945	Garo (Bangladesh)	3.716-II:idx
1943	467092	moi-na	myna (n)		RB-LMMG	1945	Garo (Bangladesh)	4.43-II:idx
1944	467093	mo-ja	socks (n)		RB-LMMG	1945	Garo (Bangladesh)	6.523-II:idx
1945	467094	mo-je-jek-a	shake (vt)		RB-LMMG	1945	Garo (Bangladesh)	9.515-II:idx
1946	467095	mo-jim-a	move back and forth; shake (vi)		RB-LMMG	1945	Garo (Bangladesh)	9.255-II:idx
1947	467096	mol•-mol-a	beseech; request (vi)		RB-LMMG	1945	Garo (Bangladesh)	7.38-II:idx
1948	467097	mol-ong-ga	naked (adv)		RB-LMMG	1945	Garo (Bangladesh)	6.552-II:idx
1949	467098	mo•-na	what for?; why? (qw)		RB-LMMG	1945	Garo (Bangladesh)	1.21-II:idx
1950	467099	mo-ne-hoi	suppose (int)		RB-LMMG	1945	Garo (Bangladesh)	0.66-II:idx
1951	467100	mong•-a	attract; urge (vt)		RB-LMMG	1945	Garo (Bangladesh)	7.38-II:idx
1952	467101	mong-ma	elephant (n)		RB-LMMG	1945	Garo (Bangladesh)	4.419-II:idx
1953	467102	mong-song	important; main; primary (n)		RB-LMMG	1945	Garo (Bangladesh)	3.76-II:idx
1954	467103	mon-tro	chant; incantation (n)		RB-LMMG	1945	Garo (Bangladesh)	8.566-II:idx
1955	467104	mo-ra	stool (n)		RB-LMMG	1945	Garo (Bangladesh)	5.82-II:idx
1956	467105	mo-rek-rek-a	shake (vt)		RB-LMMG	1945	Garo (Bangladesh)	9.515-II:idx
1957	467106	mo-sa-ri	mosquito net (n)		RB-LMMG	1945	Garo (Bangladesh)	6.591-II:idx
1958	467107	mo-si	buffalo; water buffalo (n)		RB-LMMG	1945	Garo (Bangladesh)	5.35-II:idx
1959	467108	mo-so-la	spices (n)		RB-LMMG	1945	Garo (Bangladesh)	5.405-II:idx
1960	467109	mrak-a	clean off; wipe off (vt)		RB-LMMG	1945	Garo (Bangladesh)	9.556-II:idx
1961	467110	mre-o-mre-o	dimly; faintly (adv)		RB-LMMG	1945	Garo (Bangladesh)	3.558-II:idx
1962	467111	mrik-a	smooth (vi)		RB-LMMG	1945	Garo (Bangladesh)	3.662-II:idx
1963	467112	mrit	razor (n)		RB-LMMG	1945	Garo (Bangladesh)	5.832-II:idx
1964	467113	mu-a	what? (qw)		RB-LMMG	1945	Garo (Bangladesh)	1.21-II:idx
1965	467114	mu-ri	puffed rice (n)		RB-LMMG	1945	Garo (Bangladesh)	5.403-II:idx
1966	467115	-na	dative case; indirect object (cm)		RB-LMMG	1945	Garo (Bangladesh)	0.12-II:idx
1967	467116	na•-a	you singular (pro)		RB-LMMG	1945	Garo (Bangladesh)	1.62-II:idx
1968	467117	na-a	appear; rise; show up; swell up (vi)		RB-LMMG	1945	Garo (Bangladesh)	3.512-II:idx
1969	467118	-na-ba-dong-a	probably (pvs)		RB-LMMG	1945	Garo (Bangladesh)	3.42-II:idx
1970	467119	na-bak	collar; loop (n)		RB-LMMG	1945	Garo (Bangladesh)	5.87-II:idx
1971	467120	na-chil	ear (n)		RB-LMMG	1945	Garo (Bangladesh)	6.22-II:idx
1972	467121	na•-ching	we inclusive (pro)		RB-LMMG	1945	Garo (Bangladesh)	1.62-II:idx
1973	467122	na-dip-a	deaf (vi)		RB-LMMG	1945	Garo (Bangladesh)	8.93-II:idx
1974	467123	na•-gi-pa	mother (n)		RB-LMMG	1945	Garo (Bangladesh)	6.612-II:idx
1975	467124	na-gi-ra	handles; loop (n)		RB-LMMG	1945	Garo (Bangladesh)	5.854-II:idx
1976	467125	na-gok	deaf (n)		RB-LMMG	1945	Garo (Bangladesh)	8.92-II:idx
1977	467126	na-gring	cock's comb; comb of cock (n)		RB-LMMG	1945	Garo (Bangladesh)	4.471-II:idx
1978	467127	-na-jok	future tense (pvs)		RB-LMMG	1945	Garo (Bangladesh)	0.211-II:idx
1979	467128	nak-a	knock off (vt)		RB-LMMG	1945	Garo (Bangladesh)	5.16-II:idx
1980	467129	na•-kam	dried fish (n)		RB-LMMG	1945	Garo (Bangladesh)	5.401-II:idx
1981	467130	nam-a	good (vi)		RB-LMMG	1945	Garo (Bangladesh)	3.455-II:idx
1982	467131	nam-chik	daughter in law; niece (n)		RB-LMMG	1945	Garo (Bangladesh)	6.617-II:idx
1983	467132	nam-e-man-chan	excellent (adv)		RB-LMMG	1945	Garo (Bangladesh)	3.455-II:idx
1984	467133	nam-en	very (adv)		RB-LMMG	1945	Garo (Bangladesh)	3.76-II:idx
1985	467134	nam-et-a	improve (vt)		RB-LMMG	1945	Garo (Bangladesh)	3.455-II:idx
1986	467135	nam-hang	adequate; almost; good enough (adv)		RB-LMMG	1945	Garo (Bangladesh)	3.453-II:idx
1987	467136	nam-nik-a	like (vt)		RB-LMMG	1945	Garo (Bangladesh)	7.722-II:idx
1988	467137	nam-sang	most (adv)		RB-LMMG	1945	Garo (Bangladesh)	3.341-II:idx
1989	467138	nang•-	you singular (pro)		RB-LMMG	1945	Garo (Bangladesh)	1.62-II:idx
1990	467139	nang-a	bear; produce (vi)		RB-LMMG	1945	Garo (Bangladesh)	4.694-II:idx
1991	467140	nang-a	must; need; require (vt)		RB-LMMG	1945	Garo (Bangladesh)	7.726-II:idx
1992	467141	nang-a	bump; hit; touch (vt)		RB-LMMG	1945	Garo (Bangladesh)	9.552-II:idx
1993	467142	nang-a-nang-ja	this and that (n)		RB-LMMG	1945	Garo (Bangladesh)	5.81-II:idx
1994	467143	nang-chek-chek-a	plentiful; ripe (vi)		RB-LMMG	1945	Garo (Bangladesh)	4.694-II:idx
1995	467144	nang-gol	plow (n)		RB-LMMG	1945	Garo (Bangladesh)	5.831-II:idx
1996	467145	nang-rim-it-a	reconcile (vt)		RB-LMMG	1945	Garo (Bangladesh)	8.32-II:idx
1997	467146	na•-ong	you plural (pro)		RB-LMMG	1945	Garo (Bangladesh)	1.62-II:idx
1998	467147	-nap-	go in (aa)		RB-LMMG	1945	Garo (Bangladesh)	0.48-II:idx
1999	467148	nap-a	enter; set, of (vi)		RB-LMMG	1945	Garo (Bangladesh)	9.313-II:idx
2000	467149	nap-bol-a	baptized (vi)		RB-LMMG	1945	Garo (Bangladesh)	8.564-II:idx
2001	467150	nap-sik-a	hide (vi)		RB-LMMG	1945	Garo (Bangladesh)	9.344-II:idx
2002	467151	na-ra	stubble (n)		RB-LMMG	1945	Garo (Bangladesh)	4.670-II:idx
2003	467152	na-rang	orange (n)		RB-LMMG	1945	Garo (Bangladesh)	5.22-II:idx
2004	467153	na-reng-reng-a	shake head (vt)		RB-LMMG	1945	Garo (Bangladesh)	9.41-II:idx
2005	467154	na-ri-kel	coconut (n)		RB-LMMG	1945	Garo (Bangladesh)	5.22-II:idx
2006	467155	na-rik-ki	earrings, big (n)		RB-LMMG	1945	Garo (Bangladesh)	6.562-II:idx
2007	467156	na-rip-pu-a	rash (vi)		RB-LMMG	1945	Garo (Bangladesh)	8.953-II:idx
2008	467157	na-si-a	long for; lust (vt)		RB-LMMG	1945	Garo (Bangladesh)	7.723-II:idx
2009	467158	na-sik-et	tick (n)		RB-LMMG	1945	Garo (Bangladesh)	4.468-II:idx
2010	467159	na•-si-mang	you plural (pro)		RB-LMMG	1945	Garo (Bangladesh)	1.62-II:idx
2011	467160	na-sin-do•-ki	garlic (n)		RB-LMMG	1945	Garo (Bangladesh)	5.23-II:idx
2012	467161	na•-song	you plural (pro)		RB-LMMG	1945	Garo (Bangladesh)	1.62-II:idx
2013	467162	na-sta	breakfast; snack (n)		RB-LMMG	1945	Garo (Bangladesh)	5.477-II:idx
2014	467163	na-teng	temple (n)		RB-LMMG	1945	Garo (Bangladesh)	6.22-II:idx
2015	467164	na•-tik	shrimp (n)		RB-LMMG	1945	Garo (Bangladesh)	4.458-II:idx
2016	467165	na-til-ek-a	restless (vi)		RB-LMMG	1945	Garo (Bangladesh)	9.324-II:idx
2017	467166	na•-tok	fish (n)		RB-LMMG	1945	Garo (Bangladesh)	4.454-II:idx
2018	467167	na-tong	fulcrum; stake (n)		RB-LMMG	1945	Garo (Bangladesh)	5.632-II:idx
2019	467168	na-wang-ku•-wang	crazy; foolishly (adv)		RB-LMMG	1945	Garo (Bangladesh)	7.44-II:idx
2020	467169	nel-a	poke; shove (vt)		RB-LMMG	1945	Garo (Bangladesh)	9.511-II:idx
2021	467170	nem-a	look for; search (vt)		RB-LMMG	1945	Garo (Bangladesh)	3.514-II:idx
2022	467171	nem-bar	member of council (n)		RB-LMMG	1945	Garo (Bangladesh)	8.12-II:idx
2023	467172	neng•-a	tired (vi)		RB-LMMG	1945	Garo (Bangladesh)	7.94-II:idx
2024	467173	neng-ra	lame person (n)		RB-LMMG	1945	Garo (Bangladesh)	8.96-II:idx
2025	467174	neng•-tak-a	rest (vi)		RB-LMMG	1945	Garo (Bangladesh)	7.94-II:idx
2026	467175	net-a	shine; turn on light (vt)		RB-LMMG	1945	Garo (Bangladesh)	3.556-II:idx
2027	467176	-ni	genitive; possessive (cm)		RB-LMMG	1945	Garo (Bangladesh)	0.12-II:idx
2028	467177	ni-a	look at; test; try; watch (vt)		RB-LMMG	1945	Garo (Bangladesh)	3.514-II:idx
2029	467178	ni-cha-a	look up (vi)		RB-LMMG	1945	Garo (Bangladesh)	9.41-II:idx
2030	467179	ni-chak-a	wait; watch (vt)		RB-LMMG	1945	Garo (Bangladesh)	3.514-II:idx
2031	467180	ni-chak-gip-a	midwife (n)		RB-LMMG	1945	Garo (Bangladesh)	6.77-II:idx
2032	467181	ni-chak-su-a	wait for (vt)		RB-LMMG	1945	Garo (Bangladesh)	9.328-II:idx
2033	467182	ni-dat-a	bright sun (vt)		RB-LMMG	1945	Garo (Bangladesh)	3.556-II:idx
2034	467183	ni-gak-a	stare (vt)		RB-LMMG	1945	Garo (Bangladesh)	3.514-II:idx
2035	467184	niil	blue (n)		RB-LMMG	1945	Garo (Bangladesh)	3.534-II:idx
2036	467185	nik-a	appear; dream about; look like; see (vt)		RB-LMMG	1945	Garo (Bangladesh)	3.512-II:idx
2037	467186	nik-dik-a	ugly (vt)		RB-LMMG	1945	Garo (Bangladesh)	3.512-II:idx
2038	467187	nik-man-a	discover; notice (vi)		RB-LMMG	1945	Garo (Bangladesh)	3.512-II:idx
2039	467188	nim-a	forbid (vt)		RB-LMMG	1945	Garo (Bangladesh)	5.479-II:idx
2040	467189	ni-na man•-ja	dislike (vph)		RB-LMMG	1945	Garo (Bangladesh)	7.744-II:idx
2041	467190	ning•-a	inside (pp)		RB-LMMG	1945	Garo (Bangladesh)	1.11-II:idx
2042	467191	ni-om	law (n)		RB-LMMG	1945	Garo (Bangladesh)	8.14-II:idx
2043	467192	ni-rai-a	cultivate; weed (vt)		RB-LMMG	1945	Garo (Bangladesh)	5.156-II:idx
2044	467193	ni-ri-a	dispute; quarrel (vt)		RB-LMMG	1945	Garo (Bangladesh)	8.32-II:idx
2045	467194	ni-rik-a	watch (vt)		RB-LMMG	1945	Garo (Bangladesh)	3.514-II:idx
2046	467195	ni-rok-a	guard; look after; observe (vt)		RB-LMMG	1945	Garo (Bangladesh)	9.73-II:idx
2047	467196	ni-so-a	wait for (vt)		RB-LMMG	1945	Garo (Bangladesh)	3.514-II:idx
2048	467197	ni-to-a	beautiful (vi)		RB-LMMG	1945	Garo (Bangladesh)	3.455-II:idx
2049	467198	ni-wat-a	stare (vt)		RB-LMMG	1945	Garo (Bangladesh)	3.514-II:idx
2050	467199	-no-a	future tense (pvs)		RB-LMMG	1945	Garo (Bangladesh)	0.211-II:idx
2051	467200	no-di	river (n)		RB-LMMG	1945	Garo (Bangladesh)	4.252-II:idx
2052	467201	no-gri	bells (n)		RB-LMMG	1945	Garo (Bangladesh)	8.58-II:idx
2053	467202	nok	building; family; house; household (n)		RB-LMMG	1945	Garo (Bangladesh)	5.622-II:idx
2054	467203	nok-chak-a	shelter (vt)		RB-LMMG	1945	Garo (Bangladesh)	9.72-II:idx
2055	467204	nok-dang	property (n)		RB-LMMG	1945	Garo (Bangladesh)	8.427-II:idx
2056	467205	nok-gip-a	owner (n)		RB-LMMG	1945	Garo (Bangladesh)	8.427-II:idx
2057	467206	nok-ka-ni	corner of house (n)		RB-LMMG	1945	Garo (Bangladesh)	5.636-II:idx
2058	467207	nok-kap	site (n)		RB-LMMG	1945	Garo (Bangladesh)	5.644-II:idx
2059	467208	nok-king	roof (n)		RB-LMMG	1945	Garo (Bangladesh)	5.632-II:idx
2060	467209	nok-kol	servant (n)		RB-LMMG	1945	Garo (Bangladesh)	8.41-II:idx
2061	467210	nok-krom	heir (n)		RB-LMMG	1945	Garo (Bangladesh)	6.617-II:idx
2062	467211	nok-ma	headman; leader; rich person; wealthy person (n)		RB-LMMG	1945	Garo (Bangladesh)	8.441-II:idx
2063	467212	nok-ma cha-a	rich (vi)		RB-LMMG	1945	Garo (Bangladesh)	8.441-II:idx
2064	467213	nok-ma-gip-a	owner (n)		RB-LMMG	1945	Garo (Bangladesh)	8.41-II:idx
2065	467214	nok-na	heiress (n)		RB-LMMG	1945	Garo (Bangladesh)	6.617-II:idx
2066	467215	nok-ni mit-e	house spirit (n)		RB-LMMG	1945	Garo (Bangladesh)	8.54-II:idx
2067	467216	nok-pan-te	young men's house (n)		RB-LMMG	1945	Garo (Bangladesh)	5.622-II:idx
2068	467217	nok-san	loss (n)		RB-LMMG	1945	Garo (Bangladesh)	8.442-II:idx
2069	467218	nok-sik	corner of room (n)		RB-LMMG	1945	Garo (Bangladesh)	5.636-II:idx
2070	467219	nom•-a	easy (vi)		RB-LMMG	1945	Garo (Bangladesh)	3.75-II:idx
