ID	rn	reflex	GLOSS	gfn	srcabbr	lgid	language	srcid
2091	475244	nom•-	soft, weak, easy	adj1	SVB-GA	1973	Atong	
2092	475245	nombok-	unconscious, to be tired after eating a lot	be v.	SVB-GA	1973	Atong	
2093	475246	nombol	number	n	SVB-GA	1973	Atong	
2094	475247	nong-	apply, to put (on the skin or body, like a cream or medicine), to smear, to spread, to crush and smear out	v	SVB-GA	1973	Atong	
2095	475248	nono	younger sister	n	SVB-GA	1973	Atong	
2096	475249	norok	hell	n	SVB-GA	1973	Atong	
2097	475250	nosto dong-	damaged	be v.	SVB-GA	1973	Atong	
2098	475251	nuk-	see, to look like, to find	v	SVB-GA	1973	Atong	
2099	475252	nuk◦cham-	see into the future	v	SVB-GA	1973	Atong	
2100	475253	nukhu	courtyard	n	SVB-GA	1973	Atong	
2101	475254	nukhung	roof	n	SVB-GA	1973	Atong	
2102	475255	nygyl	market	n	SVB-GA	1973	Atong	
2103	475256	nygyltyi	week	n	SVB-GA	1973	Atong	
2104	475257	-nyi	without	encl.phr	SVB-GA	1973	Atong	
2105	475258	nyi•-	negative locative/existential verb, to not exist, to not be	v	SVB-GA	1973	Atong	
2106	475259	nyng	aunt: father's sister	n	SVB-GA	1973	Atong	
2107	475260	nyng•	inside	n	SVB-GA	1973	Atong	
2108	475261	nyng•tyw-	deep	v	SVB-GA	1973	Atong	
2109	475262	o	Oh!	interj	SVB-GA	1973	Atong	
2110	475263	obosta	event	n	SVB-GA	1973	Atong	
2111	475264	odek	baby	n	SVB-GA	1973	Atong	
2112	475265	-(o)do	topic enclitic	encl.phr.cl	SVB-GA	1973	Atong	
2113	475266	ogynang-	pregnant	be v.	SVB-GA	1973	Atong	
2114	475267	ogynanggaba	pregnancy	n	SVB-GA	1973	Atong	
2115	475268	oi	interjection to draw someone's attention	interj	SVB-GA	1973	Atong	
2116	475269	ok	hunger	n	SVB-GA	1973	Atong	
2117	475270	-ok	change of state/perfective aspect suffix	sfx	SVB-GA	1973	Atong	
2118	475271	okgynanggaba	pregnancy	n	SVB-GA	1973	Atong	
2119	475272	okha-	full after eating	be v.	SVB-GA	1973	Atong	
2120	475273	okhi-	hungry	be v.	SVB-GA	1973	Atong	
2121	475274	okhynyng-	break a round hollow object in half (not lengthwise, i.e. the result is a cross section, see thong•)	v	SVB-GA	1973	Atong	
2122	475275	okma	front of the body	n	SVB-GA	1973	Atong	
2123	475276	okmyng-	starve	v	SVB-GA	1973	Atong	
2124	475277	oknak-	pregnant	be v.	SVB-GA	1973	Atong	
2125	475278	oknang-	pregnant	be v.	SVB-GA	1973	Atong	
2126	475279	oktobyl	October	n	SVB-GA	1973	Atong	
2127	475280	ol-	speak, talk	v	SVB-GA	1973	Atong	
2128	475281	oltho	meaning	n	SVB-GA	1973	Atong	
2129	475282	-ona	dative enclitic	encl.phr.cl	SVB-GA	1973	Atong	
2130	475283	ong	wasp	n	SVB-GA	1973	Atong	
2131	475284	ong•ang	big edible frog	n	SVB-GA	1973	Atong	
2132	475285	ongang	type of frog	n	SVB-GA	1973	Atong	
2133	475286	opis	office	n	SVB-GA	1973	Atong	
2134	475287	ophis	office	n	SVB-GA	1973	Atong	
2135	475288	opiser	officer	n	SVB-GA	1973	Atong	
2136	475289	ophiser	officer	n	SVB-GA	1973	Atong	
2137	475290	ortho	meaning	n	SVB-GA	1973	Atong	
2138	475291	Ostyralia	Australia	n	SVB-GA	1973	Atong	
2139	475292	oto	auto rickshaw	n	SVB-GA	1973	Atong	
2140	475293	otorewain	auto rewind	n	SVB-GA	1973	Atong	
2141	475294	otyk	bottom of ravine or cliff	n	SVB-GA	1973	Atong	
2142	475295	pa•-	low, plain, flat, thin (of things)	adj1	SVB-GA	1973	Atong	
2143	475296	pa•-	perch	v	SVB-GA	1973	Atong	
2144	475297	pa•-	dare	vsec	SVB-GA	1973	Atong	
2145	475298	pai-	carry by hand	v	SVB-GA	1973	Atong	
2146	475299	pai-	support, to tolerate	vdat	SVB-GA	1973	Atong	
2147	475300	paila	scale (for weighing)	n	SVB-GA	1973	Atong	
2148	475301	paip	water pipe	n	SVB-GA	1973	Atong	
2149	475302	paitaw-	lift up	v	SVB-GA	1973	Atong	
2150	475303	pakara	stalk of a fruit, cord for kukuri	n	SVB-GA	1973	Atong	
2151	475304	pakyra	stalk of a fruit, cord for kukuri	n	SVB-GA	1973	Atong	
2152	475305	pakyl	centre strap of a sandal	n	SVB-GA	1973	Atong	
2153	475306	pal	flower	n	SVB-GA	1973	Atong	
2154	475307	pal-	bloom	v	SVB-GA	1973	Atong	
2155	475308	palak	bamboo spoon: piece of bamboo split in half and used to stir	n	SVB-GA	1973	Atong	
2156	475309	palengma	Barebina-xariegata, tree with edible white flowers	n	SVB-GA	1973	Atong	
2157	475310	palong	bed	n	SVB-GA	1973	Atong	
2158	475311	pan	classifier for apparatus, appliances, mechanical and electrical things, cars, bikes, bicycles, mortars and umbrellas	clf	SVB-GA	1973	Atong	
2159	475312	pan	tree, firewood	n	SVB-GA	1973	Atong	
2160	475313	pan•pyrak-	cut breadth wise	v	SVB-GA	1973	Atong	
2161	475314	panachol	mushroom (not edible)	n	SVB-GA	1973	Atong	
2162	475315	panbai	firewood	n	SVB-GA	1973	Atong	
2163	475316	panchak	leaf	n	SVB-GA	1973	Atong	
2164	475317	panchoka	small log	n	SVB-GA	1973	Atong	
2165	475318	pan◦chong	tree trunk	n	SVB-GA	1973	Atong	
2166	475319	panchung	jackfruit	n	SVB-GA	1973	Atong	
2167	475320	panchungchong•su	type of black hairy caterpillar that lives on jackfruit trees	n	SVB-GA	1973	Atong	
2168	475321	panchyksi	twig	n	SVB-GA	1973	Atong	
2169	475322	pang•-	a lot, many	adj1	SVB-GA	1973	Atong	
2170	475323	pang•wami	quantity, abundance	n	SVB-GA	1973	Atong	
2171	475324	pangkol	guava	n	SVB-GA	1973	Atong	
2172	475325	pangkywal	guava	n	SVB-GA	1973	Atong	
2173	475326	pangyrym	jungle thicket	n	SVB-GA	1973	Atong	
2174	475327	panju	firewood	n	SVB-GA	1973	Atong	
2175	475328	pan◦khol	bark (of a tree)	n	SVB-GA	1973	Atong	
2176	475329	pannok	wood shed	n	SVB-GA	1973	Atong	
2177	475330	pan◦phek	sapling, young tree	n	SVB-GA	1973	Atong	
2178	475331	pan◦sok	end of a branch where the tree grows	n	SVB-GA	1973	Atong	
2179	475332	panthai	type of fruit	n	SVB-GA	1973	Atong	
2180	475333	pantiki	wood chip	n	SVB-GA	1973	Atong	
2181	475334	pape	tokkeh, type of gecko	n	SVB-GA	1973	Atong	
2182	475335	papol	pasta	n	SVB-GA	1973	Atong	
2183	475336	papret-	throw to death	v	SVB-GA	1973	Atong	
2184	475337	-para	associative plural enclitic, X and company, X and those associated with him/her	encl.phr	SVB-GA	1973	Atong	
2185	475338	parang	reed, thatch	n	SVB-GA	1973	Atong	
2186	475339	parang	wander, to go astray	v	SVB-GA	1973	Atong	
2187	475340	-parang	V without destination, V without goal, V aimlessly	evsp	SVB-GA	1973	Atong	
2188	475341	parap-	(too) salty	v	SVB-GA	1973	Atong	
2189	475342	paraw-	call (of animal), to shout (of animal and human)	v	SVB-GA	1973	Atong	
2190	475343	parawchyrik-	shout loudly	v	SVB-GA	1973	Atong	
2191	475344	-pat	V across	evsp	SVB-GA	1973	Atong	
2192	475345	pat-	cross	v	SVB-GA	1973	Atong	
2193	475346	patal	stone	n	SVB-GA	1973	Atong	
2194	475347	phatal	stone	n	SVB-GA	1973	Atong	
2195	475348	pathal	stone	n	SVB-GA	1973	Atong	
2196	475349	phathal	stone	n	SVB-GA	1973	Atong	
2197	475350	patyl	slingshot	n	SVB-GA	1973	Atong	
2198	475351	paw•-	agree	v	SVB-GA	1973	Atong	
2199	475352	paw•jong	elder brother	n	SVB-GA	1973	Atong	
2200	475353	pawai	bowl or its volume, bowlful classifier for curries	n	SVB-GA	1973	Atong	
2201	475354	pawdyr	powder, baby powder	n	SVB-GA	1973	Atong	
2202	475355	peel dong(•)-	fail	v	SVB-GA	1973	Atong	
2203	475356	pheel dong(•)-	fail	v	SVB-GA	1973	Atong	
2204	475357	-pek	distributive enclitic	encl.phr	SVB-GA	1973	Atong	
2205	475358	pek-	drunk	be v.	SVB-GA	1973	Atong	
2206	475359	peket	classifier for packets	clf	SVB-GA	1973	Atong	
2207	475360	peking	luggage, packing	n	SVB-GA	1973	Atong	
2208	475361	pel-	fuck	v	SVB-GA	1973	Atong	
2209	475362	pelang	flat	adj2	SVB-GA	1973	Atong	
2210	475363	peleng-	deflate	v	SVB-GA	1973	Atong	
2211	475364	pe•leng-	deflate	v	SVB-GA	1973	Atong	
2212	475365	pen	pen	n	SVB-GA	1973	Atong	
2213	475366	peng-	prevent, to obstruct, to hinder	v	SVB-GA	1973	Atong	
2214	475367	peng•-	curse	v	SVB-GA	1973	Atong	
2215	475368	pereng-	straight	adj1	SVB-GA	1973	Atong	
2216	475369	-peret	to V open, to V so that it splits (open)	avsp	SVB-GA	1973	Atong	
2217	475370	peret-	split, to cut in half, to crack, to explode	v	SVB-GA	1973	Atong	
2218	475371	pering-	straight	be v.	SVB-GA	1973	Atong	
2219	475372	pering tong◦tong	straight	adv	SVB-GA	1973	Atong	
2220	475373	-pha	V also, V in addition, V along with, V together (S/O quantifier)	evsp	SVB-GA	1973	Atong	
2221	475374	pha•-	dare	v	SVB-GA	1973	Atong	
2222	475375	pha•at-	apply, to put on, to put on a wound, to apply to a wound	v	SVB-GA	1973	Atong	
2223	475376	pha•et-	apply, to put on, to put on a wound, to apply to a wound	v	SVB-GA	1973	Atong	
2224	475377	phagongma	shoulder	n	SVB-GA	1973	Atong	
2225	475378	phagungma	shoulder	n	SVB-GA	1973	Atong	
2226	475379	phai•-	break, to translate	v	SVB-GA	1973	Atong	
2227	475380	phai•thong-	break a solid object in half (not lengthwise, i.e. the result is a cross section, see thong•)	v	SVB-GA	1973	Atong	
2228	475381	phaikana	toilet	n	SVB-GA	1973	Atong	
2229	475382	paikhana	toilet	n	SVB-GA	1973	Atong	
2230	475383	phaithawa	cheek	n	SVB-GA	1973	Atong	
2231	475384	phak	classifier for halves of objects cut lengthwise	clf	SVB-GA	1973	Atong	
2232	475385	phak	side, half which is the result of a longitudinal section or a cut along the length	n	SVB-GA	1973	Atong	
2233	475386	-phak	V lengthwise, V for a little while, V by the side of something	evsp	SVB-GA	1973	Atong	
2234	475387	phak-	throw out, to empty	v	SVB-GA	1973	Atong	
2235	475388	phakphaklak-	spill	v	SVB-GA	1973	Atong	
2236	475389	phakset-	throw away (for solid substances and things)	v	SVB-GA	1973	Atong	
2237	475390	phakwal	armpit	n	SVB-GA	1973	Atong	
2238	475391	phal	share, shift of work, instead of	n	SVB-GA	1973	Atong	
2239	475392	phal-	sell	v	SVB-GA	1973	Atong	
2240	475393	phal•ak	piece of old cloth used to clean things	n	SVB-GA	1973	Atong	
2241	475394	phal•ap	whore, prostitute	n	SVB-GA	1973	Atong	
2242	475395	phalthang	self	ppron	SVB-GA	1973	Atong	
2243	475396	phalthangthang	selves	ppron	SVB-GA	1973	Atong	
2244	475397	phan	classifier for trees; classifier for food packed in bundles in rai•chak	clf	SVB-GA	1973	Atong	
2245	475398	phang	classifier for grass, trees and flowers	clf	SVB-GA	1973	Atong	
2246	475399	phangnan	always, never	adv	SVB-GA	1973	Atong	
2247	475400	phangphyl	upside down	adj2	SVB-GA	1973	Atong	
2248	475401	phanthai	type of sour fruit	n	SVB-GA	1973	Atong	
2249	475402	phas	first one	n	SVB-GA	1973	Atong	
2250	475403	phasgaba	first	adv	SVB-GA	1973	Atong	
2251	475404	phat	classifier for clothes	clf	SVB-GA	1973	Atong	
2252	475405	phat-	chuck away, to throw out	v	SVB-GA	1973	Atong	
2253	475406	phathi-	bless, to bestow upon	v	SVB-GA	1973	Atong	
2254	475407	phatsai	woman's dress	n	SVB-GA	1973	Atong	
2255	475408	phe-	disembowel, to gut (fish)	v	SVB-GA	1973	Atong	
2256	475409	phe•ep	banyan tree	n	SVB-GA	1973	Atong	
2257	475410	phebaw	person with a swollen cheek	n	SVB-GA	1973	Atong	
2258	475411	phebuari	February	n	SVB-GA	1973	Atong	
2259	475412	phek	classifier for smaller branches of trees	clf	SVB-GA	1973	Atong	
2260	475413	pheking	luggage, packing	n	SVB-GA	1973	Atong	
2261	475414	phel	classifier for flat baked things and coins	clf	SVB-GA	1973	Atong	
2262	475415	phep	banyan tree	n	SVB-GA	1973	Atong	
2263	475416	pheru	fox	n	SVB-GA	1973	Atong	
2264	475417	-phet	V detrimentally	sfx	SVB-GA	1973	Atong	
2265	475418	phet-	thin	adj1	SVB-GA	1973	Atong	
2266	475419	phet-	swell up	v	SVB-GA	1973	Atong	
2267	475420	phet-	arrive (at), to reach, to come out of the water, to emerge	v	SVB-GA	1973	Atong	
2268	475421	-phetphet	V repeatedly	evsp	SVB-GA	1973	Atong	
2269	475422	phi-	invite	v	SVB-GA	1973	Atong	
2270	475423	philm	film, movie	n	SVB-GA	1973	Atong	
2271	475424	phing-	full, to fill	be v.	SVB-GA	1973	Atong	
2272	475425	phingpyryt-	overfull	be v.	SVB-GA	1973	Atong	
2273	475426	pho•ot	mythical black amphibian like a salamander	n	SVB-GA	1973	Atong	
2274	475427	phok-	swell, to lift up	v	SVB-GA	1973	Atong	
2275	475428	phok-	uproot, to pluck	v	SVB-GA	1973	Atong	
2276	475429	phone	telephone, telephone call	n	SVB-GA	1973	Atong	
2277	475430	phoon	telephone, telephone call	n	SVB-GA	1973	Atong	
2278	475431	phong	classifier for cylindrical objects and for long sharp or pointy objects	clf	SVB-GA	1973	Atong	
2279	475432	phong	wooden handle of big knives, axes and spears	n	SVB-GA	1973	Atong	
2280	475433	phong•	fire place for cooking	n	SVB-GA	1973	Atong	
2281	475434	phong•thu	fire place for cooking	n	SVB-GA	1973	Atong	
2282	475435	phoren	white person, foreigner, foreign country	n	SVB-GA	1973	Atong	
2283	475436	phot	mythical black amphibian like a salamander	n	SVB-GA	1973	Atong	
2284	475437	phu•chul	big water reptile that can eat humans	n	SVB-GA	1973	Atong	
2285	475438	phu◦chul	type of big water lizard	n	SVB-GA	1973	Atong	
2286	475439	phulis	police	n	SVB-GA	1973	Atong	
2287	475440	phulkobi	cauliflower	n	SVB-GA	1973	Atong	
2288	475441	phuruk-	become uprooted	v	SVB-GA	1973	Atong	
2289	475442	phuthi	type of fish	n	SVB-GA	1973	Atong	
2290	475443	phyl•-	transform, to change into	v	SVB-GA	1973	Atong	
2291	475444	phyl•-	transform, to change into	vØ	SVB-GA	1973	Atong	
2292	475445	phylgym	type of big eagle	n	SVB-GA	1973	Atong	
2293	475446	phyltawtaw	jerkingly (over a rough road)	adv	SVB-GA	1973	Atong	
2294	475447	phylyp-	blink once with your eyes	v	SVB-GA	1973	Atong	
2295	475448	phyn-	cover	v	SVB-GA	1973	Atong	
2296	475449	-phyn(•)	V backward, V back, over-V, V overtime, V fully	evsp	SVB-GA	1973	Atong	
2297	475450	-phin(•)	V backward, V back, over-V, V overtime, V fully	evsp	SVB-GA	1973	Atong	
2298	475451	phyt-	slice	v	SVB-GA	1973	Atong	
2299	475452	phyw-	hollow	v	SVB-GA	1973	Atong	
2300	475453	phywra	rice powder	n	SVB-GA	1973	Atong	
2301	475454	pi•-	ask, to beg, to pray	v	SVB-GA	1973	Atong	
2302	475455	pi•sa	childhood	n	SVB-GA	1973	Atong	
2303	475456	pi•thyn	liver	n	SVB-GA	1973	Atong	
2304	475457	pi•ti	rice beer (gold coloured)	n	SVB-GA	1973	Atong	
2305	475458	pi•tyi	rice beer (gold coloured)	n	SVB-GA	1973	Atong	
2306	475459	pi•tyng	thread, necklace	n	SVB-GA	1973	Atong	
2307	475460	pi◦bok	white, unripe, very light green	adj2	SVB-GA	1973	Atong	
2308	475461	pi◦cham	old (of things)	adj2	SVB-GA	1973	Atong	
2309	475462	pidan	new	adj2	SVB-GA	1973	Atong	
2310	475463	pidio	video	n	SVB-GA	1973	Atong	
2311	475464	pido	juggling game played with small stones	n	SVB-GA	1973	Atong	
2312	475465	pijyw	rice seeds for sowing, newly harvested rice	n	SVB-GA	1973	Atong	
2313	475466	piktiyr	picture	n	SVB-GA	1973	Atong	
2314	475467	pi◦nak	black	adj2	SVB-GA	1973	Atong	
2315	475468	ping-	block the way	v	SVB-GA	1973	Atong	
2316	475469	pi◦puk	belly, intestines, bowels, stomach	n	SVB-GA	1973	Atong	
2317	475470	pirin-	mix	v	SVB-GA	1973	Atong	
2318	475471	piryt	gall bladder	n	SVB-GA	1973	Atong	
2319	475472	pisak	red, blond	adj2	SVB-GA	1973	Atong	
2320	475473	pit	length of two fists and two thumbs when one joins them	clf	SVB-GA	1973	Atong	
2321	475474	po•tolong	person with a naked chest	n	SVB-GA	1973	Atong	
2322	475475	pok-	swell	v	SVB-GA	1973	Atong	
2323	475476	pokotia	freeloader, sponger, person who takes advantage of the kindness of others	n	SVB-GA	1973	Atong	
2324	475477	poop	triangular pastry eaten with tea	n	SVB-GA	1973	Atong	
2325	475478	porai-	read; to study	v	SVB-GA	1973	Atong	
2326	475479	poram-	fly over	v	SVB-GA	1973	Atong	
2327	475480	pore-	read; to study	v	SVB-GA	1973	Atong	
2328	475481	porika	exam, examination	n	SVB-GA	1973	Atong	
2329	475482	puk◦suk	waist, side of the body	n	SVB-GA	1973	Atong	
2330	475483	puk◦tyng	small intestine	n	SVB-GA	1973	Atong	
2331	475484	pung	granary, rice stock house	n	SVB-GA	1973	Atong	
2332	475485	purun	goat	n	SVB-GA	1973	Atong	
2333	475486	pusipusi	interjection to call a cat	interj	SVB-GA	1973	Atong	
2334	475487	puspus	interjection to call a cat	interj	SVB-GA	1973	Atong	
2335	475488	puyikhyrep	crush with your hand	v	SVB-GA	1973	Atong	
2336	475489	pyi(•)-	touch, to grasp	v	SVB-GA	1973	Atong	
2337	475490	pyi•khap-	catch	v	SVB-GA	1973	Atong	
2338	475491	pyi•ram-	feel for, to search by feeling	v	SVB-GA	1973	Atong	
2339	475492	pyikhep-	hold firmly	v	SVB-GA	1973	Atong	
2340	475493	pyi◦ru-	collapse	v	SVB-GA	1973	Atong	
2341	475494	pyjyw-	sow seeds by scattering them	v	SVB-GA	1973	Atong	
2342	475495	-pyl	V rapidly	evsp	SVB-GA	1973	Atong	
2343	475496	pylang	flat	adj2	SVB-GA	1973	Atong	
2344	475497	pyleng-	flat	be v.	SVB-GA	1973	Atong	
2345	475498	py•leng-	flat	be v.	SVB-GA	1973	Atong	
2346	475499	pyl•eng-	flat	be v.	SVB-GA	1973	Atong	
2347	475500	pyn•-	dense, thick	adj1	SVB-GA	1973	Atong	
2348	475501	pyn•-	pack, to wrap up, to pack in a banana leaf, to cook in a banana leaf	v	SVB-GA	1973	Atong	
2349	475502	pyndap-	cover	v	SVB-GA	1973	Atong	
2350	475503	-pyrak	V and cut	evsp	SVB-GA	1973	Atong	
2351	475504	pyrap-	too salty	be v.	SVB-GA	1973	Atong	
2352	475505	pyru-	pierce, to make a hole in something	v	SVB-GA	1973	Atong	
2353	475506	pyryw-	pierce, to make a hole in something	v	SVB-GA	1973	Atong	
2354	475507	pyryi-	mature	be v.	SVB-GA	1973	Atong	
2355	475508	-pyryt	over-V	evsp	SVB-GA	1973	Atong	
2356	475509	pyryw	to have a hole in it (of walls)	adj2	SVB-GA	1973	Atong	
2357	475510	pyt-	wrap neatly as a present	v	SVB-GA	1973	Atong	
2358	475511	pyw-	fly	v	SVB-GA	1973	Atong	
2359	475512	pywgak-	crash (in flight)	v	SVB-GA	1973	Atong	
2360	475513	pywtaw-	jump over something	v	SVB-GA	1973	Atong	
2361	475514	ra	Give!	procl	SVB-GA	1973	Atong	
2362	475515	ra-	bring, give	v	SVB-GA	1973	Atong	
2363	475516	ra•-	get, buy, take	v	SVB-GA	1973	Atong	
2364	475517	ra•ang-	take away	v	SVB-GA	1973	Atong	
2365	475518	ra•sak-	welcome	v	SVB-GA	1973	Atong	
2366	475519	ra•sek-	snatch	v	SVB-GA	1973	Atong	
2367	475520	ra•sek-	accept, to receive	v	SVB-GA	1973	Atong	
2368	475521	raani	queen	n	SVB-GA	1973	Atong	
2369	475522	Rabuga	god who created the world according to ancient religion	n	SVB-GA	1973	Atong	
2370	475523	rai	reed	n	SVB-GA	1973	Atong	
2371	475524	rai•-	go; to come	v	SVB-GA	1973	Atong	
2372	475525	rai•a-	come	v	SVB-GA	1973	Atong	
2373	475526	rai•byt-	carry around	v	SVB-GA	1973	Atong	
2374	475527	rai•chak	big leaf used to pack food	n	SVB-GA	1973	Atong	
2375	475528	rai•ganggang-	go/drive/ride over things on a bumpy road	v	SVB-GA	1973	Atong	
2376	475529	rai•phak-	hit with your elbow while walking	v	SVB-GA	1973	Atong	
2377	475530	rai•sotwa	shortcut	n	SVB-GA	1973	Atong	
2378	475531	rai•tyng	washing line, clothes line	n	SVB-GA	1973	Atong	
2379	475532	rai•wil-	walk around something	v	SVB-GA	1973	Atong	
2380	475533	raidi	turmeric	n	SVB-GA	1973	Atong	
2381	475534	raithai	tree with thorns on its stem	n	SVB-GA	1973	Atong	
2382	475535	raityng	line (to dry clothes on)	n	SVB-GA	1973	Atong	
2383	475536	raityng	cane	n	SVB-GA	1973	Atong	
2384	475537	raja	king	n	SVB-GA	1973	Atong	
2385	475538	raja	hundred	num	SVB-GA	1973	Atong	
2386	475539	rak-	hard, difficult, loud, glottal stop	adj1	SVB-GA	1973	Atong	
2387	475540	raka	glottal stop	n	SVB-GA	1973	Atong	
2388	475541	rakhi-	guard, to keep	v	SVB-GA	1973	Atong	
2389	475542	rakhigaba	caretaker	n	SVB-GA	1973	Atong	
2390	475543	raki-	protect, to guard against	vdat	SVB-GA	1973	Atong	
2391	475544	ram	road, way, path	n	SVB-GA	1973	Atong	
2392	475545	-ram	V inadvertently, V unintentionally, V fortuitously, V because of the situation	evsp	SVB-GA	1973	Atong	
2393	475546	ram-	dry in the sun, to put in the sun to dry	v	SVB-GA	1973	Atong	
2394	475547	ram•-	search, to want	v	SVB-GA	1973	Atong	
2395	475548	ramram	ordinary, normal	adj2	SVB-GA	1973	Atong	
2396	475549	-ramram	V normally, V naturally, V commonly	evsp	SVB-GA	1973	Atong	
2397	475550	ramramtyi	sweat	n	SVB-GA	1973	Atong	
2398	475551	ran•-	dry	adj1	SVB-GA	1973	Atong	
2399	475552	randai	meat, flesh, body	n	SVB-GA	1973	Atong	
2400	475553	rang	type of drum (instrument)	n	SVB-GA	1973	Atong	
2401	475554	rang	rain	n	SVB-GA	1973	Atong	
2402	475555	rang•◦set-	breathe	v	SVB-GA	1973	Atong	
2403	475556	rang◦brym	cloud	n	SVB-GA	1973	Atong	
2404	475557	rangbyrym-	shrouded in/blocked by clouds	be v.	SVB-GA	1973	Atong	
2405	475558	rang◦chinek	cloud	n	SVB-GA	1973	Atong	
2406	475559	rangdylekpa	lightning	n	SVB-GA	1973	Atong	
2407	475560	ranggorai	macaque (monkey with long tail, brown body and red face)	n	SVB-GA	1973	Atong	
2408	475561	rang◦ra	sky	n	SVB-GA	1973	Atong	
2409	475562	rang◦san	sun, day	n	SVB-GA	1973	Atong	
2410	475563	rani	queen	n	SVB-GA	1973	Atong	
2411	475564	rap-	thatch, to roof	v	SVB-GA	1973	Atong	
2412	475565	-rara	exclusively, only, among, amongst	encl.phr	SVB-GA	1973	Atong	
2413	475566	rasong	boasting, praise	n	SVB-GA	1973	Atong	
2414	475567	rasun	onion	n	SVB-GA	1973	Atong	
2415	475568	-rat	V downward	evsp	SVB-GA	1973	Atong	
2416	475569	rat-	throw	v	SVB-GA	1973	Atong	
2417	475570	ratat-	take out	v	SVB-GA	1973	Atong	
2418	475571	ratsok-	miss the mark	v	SVB-GA	1973	Atong	
2419	475572	raw•-	tall, long	adj1	SVB-GA	1973	Atong	
2420	475573	raw•-	catch	v	SVB-GA	1973	Atong	
2421	475574	raw•reng-	slender and long	adj1	SVB-GA	1973	Atong	
2422	475575	raw•soksok-	fail to catch	v	SVB-GA	1973	Atong	
2423	475576	-rawraw	continue to V	evsp	SVB-GA	1973	Atong	
2424	475577	rawsykot-	slip out of the hand	v	SVB-GA	1973	Atong	
2425	475578	re•eng-	go, to go away, to leave	v	SVB-GA	1973	Atong	
2426	475579	redio	radio	n	SVB-GA	1973	Atong	
2427	475580	reel	train, rail	n	SVB-GA	1973	Atong	
2428	475581	rek	banana tree	n	SVB-GA	1973	Atong	
2429	475582	rekhep	type of huge beans	n	SVB-GA	1973	Atong	
2430	475583	rekhep-	dry (of plants), to be wrinkled (of person)	be v.	SVB-GA	1973	Atong	
2431	475584	rekkun	banana flower	n	SVB-GA	1973	Atong	
2432	475585	rek◦phang	banana tree	n	SVB-GA	1973	Atong	
2433	475586	rek◦phul	non-edible banana flower	n	SVB-GA	1973	Atong	
2434	475587	rekthai	banana	n	SVB-GA	1973	Atong	
2435	475588	relgari	train	n	SVB-GA	1973	Atong	
