ID	reflex	GLOSS	gfn	srcabbr	lgid	language	srcid
315576	vaːi² miːm²	corn		PB-CLDB	1778	Tiddim	1940
315577	vaːi³ > vai?³	feel giddy	v	PB-CLDB	1778	Tiddim	1941
315578	vaːk¹	roam; go out without any purpose	v	PB-CLDB	1778	Tiddim	1942
315579	vaːk²	light a lamp	v	PB-CLDB	1778	Tiddim	1943
315580	vaːk²	rear by feeding	v	PB-CLDB	1778	Tiddim	1944
315581	vaːl²	excessive	vi	PB-CLDB	1778	Tiddim	1945
315583	vaːn³	sky		PB-CLDB	1778	Tiddim	1946
315584	vaːt¹	clear shrubs and weeds with a long sword or stick	v	PB-CLDB	1778	Tiddim	1947
315585	ve?³	visit and comfort the sick	v	PB-CLDB	1778	Tiddim	1948
315587	vei¹	left		PB-CLDB	1778	Tiddim	1949
315588	vei²	swirl; swing	v	PB-CLDB	1778	Tiddim	1950
315589	vei?³	flatus		PB-CLDB	1778	Tiddim	1951
315591	vek¹ pi¹	all		PB-CLDB	1778	Tiddim	1952
315592	veng² > ven³	disappear [of a natural phenomenon like clouds; de	v	PB-CLDB	1778	Tiddim	1953
315593	vet³ > ve?³	wear a garment by tying it around the waist	v	PB-CLDB	1778	Tiddim	1954
315594	veːl¹	examine carefully	v	PB-CLDB	1778	Tiddim	1955
315596	veːng²	neighbour		PB-CLDB	1778	Tiddim	1956
315597	vial³ > vial?³	entwine [e.g. a snake]	v	PB-CLDB	1778	Tiddim	1957
315598	vil³	watch and look	v	PB-CLDB	1778	Tiddim	1958
315599	viːk²	swing the hand; swing something hard and long held	v	PB-CLDB	1778	Tiddim	1959
315600	vo?³	sprinkle seeds for sowing	v	PB-CLDB	1778	Tiddim	1960
315602	vok³	pig		PB-CLDB	1778	Tiddim	1961
315603	vok³ thok³	mulberry		PB-CLDB	1778	Tiddim	1962
315604	vom²	black	vi	PB-CLDB	1778	Tiddim	1963
315605	vom² pi¹	bear		PB-CLDB	1778	Tiddim	1964
315607	vot³	cold		PB-CLDB	1778	Tiddim	1965
315608	vua³ > vuak³	beat a person and make him or her cry	v	PB-CLDB	1778	Tiddim	1966
315609	vuk³ > vu?³	fill up a hole or a grave by earth	v	PB-CLDB	1778	Tiddim	1967
315610	vul²	drooping as leaves	vi	PB-CLDB	1778	Tiddim	1968
315612	vun¹	skin		PB-CLDB	1778	Tiddim	1969
315613	vung² > vun³	form a puddle	v	PB-CLDB	1778	Tiddim	1970
315614	vut³ > vu?³	drill a hole	v	PB-CLDB	1778	Tiddim	1971
315615	vuːi²	bury the dead	v	PB-CLDB	1778	Tiddim	1972
315616	vuːi²	powdery	vi	PB-CLDB	1778	Tiddim	1973
315617	vuːi³ > vui?³	form [of the ear of corn]	v	PB-CLDB	1778	Tiddim	1974
315618	vuːk²	snow		PB-CLDB	1778	Tiddim	1975
315621	vuːm¹	mountain peak		PB-CLDB	1778	Tiddim	1976
315622	vuːm²	heap of soil		PB-CLDB	1778	Tiddim	1977
315623	vuːm² khoːl¹	midnight snack		PB-CLDB	1778	Tiddim	1978
315624	vuːm³	swollen	vi	PB-CLDB	1778	Tiddim	1979
315625	vuːng¹ > vuːn¹	swollen	vi	PB-CLDB	1778	Tiddim	1980
315626	za¹ dang²	knee (inside)		PB-CLDB	1778	Tiddim	1981
315627	za²	thing that acts strongly even in small quantity e.		PB-CLDB	1778	Tiddim	1982
315629	za³	hundred		PB-CLDB	1778	Tiddim	1983
315630	za³ haː¹	medicine tablet		PB-CLDB	1778	Tiddim	1984
315631	za³ san²	red pepper		PB-CLDB	1778	Tiddim	1985
315632	za³ san² vom²	black pepper		PB-CLDB	1778	Tiddim	1986
315633	za³ teːp³	cigarette		PB-CLDB	1778	Tiddim	1987
315634	zai¹	wide and spacious [= zai2]	vi	PB-CLDB	1778	Tiddim	1988
315635	zai²	spacious	vi	PB-CLDB	1778	Tiddim	1989
315636	zal?³	spread something evenly on a flat surface	v	PB-CLDB	1778	Tiddim	1990
315637	zal¹	open umbrella or wings [ki3 zal1 'to open (intr.)	v	PB-CLDB	1778	Tiddim	1991
315638	zam³ > zap³	reach by hand	v	PB-CLDB	1778	Tiddim	1992
315639	zan²	unfold a limb	v	PB-CLDB	1778	Tiddim	1993
315640	zang?³ > zat³	use; spend	v	PB-CLDB	1778	Tiddim	1994
315642	zang¹	penis		PB-CLDB	1778	Tiddim	1995
315643	zang² > zan³	speedy	vi	PB-CLDB	1778	Tiddim	1996
315644	zang?³ kheng² vaːl²	wasteful		PB-CLDB	1778	Tiddim	1997
315645	zang?³ ngam²	thrifty		PB-CLDB	1778	Tiddim	1998
315646	zaː¹ > zaːk¹	hear	v	PB-CLDB	1778	Tiddim	1999
315647	zaː²	tobacco		PB-CLDB	1778	Tiddim	2000
315648	zaː² > zat³	spacious; wide	vi	PB-CLDB	1778	Tiddim	2001
315649	zaːk²	spread a trap; blanket	v	PB-CLDB	1778	Tiddim	2002
315650	zaːm²	crawl like a creeper	v	PB-CLDB	1778	Tiddim	2003
315651	zaːn¹	completely smashed	vi	PB-CLDB	1778	Tiddim	2004
315653	zaːn²	yesterday; night		PB-CLDB	1778	Tiddim	2005
315654	zaːn² hal²	day before yesterday		PB-CLDB	1778	Tiddim	2006
315655	zaːn³ kim³	midnight		PB-CLDB	1778	Tiddim	2007
315656	zaːng¹ > zaːn¹	light	vi	PB-CLDB	1778	Tiddim	2008
315657	zaːng²	plain field		PB-CLDB	1778	Tiddim	2009
315658	zaːng² > zaːn³	plain	vi	PB-CLDB	1778	Tiddim	2010
315659	zaːng² sial²	wild Mithun		PB-CLDB	1778	Tiddim	2011
315660	zaːp¹	fan	v	PB-CLDB	1778	Tiddim	2012
315661	zaːu³ > zau?³	stir something which is spread on the ground [as w	v	PB-CLDB	1778	Tiddim	2013
315662	ze³ kaːi¹	slow		PB-CLDB	1778	Tiddim	2014
315664	zep³	tuck a flat thing under something [e.g. a sheet un	v	PB-CLDB	1778	Tiddim	2015
315665	zeː¹ > zeːk¹	have a tickling sensation	v	PB-CLDB	1778	Tiddim	2016
315666	zeːk²	control and organise time [as a chairman in a meet	v	PB-CLDB	1778	Tiddim	2017
315668	zeːl¹	usually		PB-CLDB	1778	Tiddim	2018
315669	zeːl³ > zel?³	permeate [like smell etc.]	v	PB-CLDB	1778	Tiddim	2019
315670	zeːn²	slim	vi	PB-CLDB	1778	Tiddim	2020
315671	zeːu¹	water fall		PB-CLDB	1778	Tiddim	2021
315672	zi²	wife		PB-CLDB	1778	Tiddim	2022
315673	zial¹	roll	vi	PB-CLDB	1778	Tiddim	2023
315674	zial²	fold by rolling	v	PB-CLDB	1778	Tiddim	2024
315675	zil¹	uncookable	vi	PB-CLDB	1778	Tiddim	2025
315676	zin¹	go on a journey	v	PB-CLDB	1778	Tiddim	2026
315677	zing¹ ciang¹	tomorrow		PB-CLDB	1778	Tiddim	2027
315678	ziːk²	level the ground	v	PB-CLDB	1778	Tiddim	2028
315679	ziːn³	devil		PB-CLDB	1778	Tiddim	2029
315680	ziːn³ liːng¹	earth quake		PB-CLDB	1778	Tiddim	2030
315681	ziːng¹ > ziːn¹	dense	vi	PB-CLDB	1778	Tiddim	2031
315682	ziːng² > ziːn³	gloomy	vi	PB-CLDB	1778	Tiddim	2032
315684	ziːng² sang²	morning		PB-CLDB	1778	Tiddim	2033
315685	ziːng² sol¹	morning star		PB-CLDB	1778	Tiddim	2034
315686	ziːng² tuːng¹	early morning		PB-CLDB	1778	Tiddim	2035
315687	zo² gam²	Chin land		PB-CLDB	1778	Tiddim	2036
315689	zo² mi¹	Chin people		PB-CLDB	1778	Tiddim	2037
315690	zol¹	entice by giving an incentive	v	PB-CLDB	1778	Tiddim	2038
315691	zol²	bar		PB-CLDB	1778	Tiddim	2039
315692	zol²	greasy; smooth; plane	vi	PB-CLDB	1778	Tiddim	2040
315693	zom³ > zop³	link; connect	v	PB-CLDB	1778	Tiddim	2041
315694	zong¹ sang¹	habituated	vi	PB-CLDB	1778	Tiddim	2042
315695	zong² > zon³	seek; search	v	PB-CLDB	1778	Tiddim	2043
315697	zong?³	also		PB-CLDB	1778	Tiddim	2044
315698	zou¹ > zo?³	finish; succeed; overcome; able	v	PB-CLDB	1778	Tiddim	2045
315699	zoː¹	clumsy; loose jointed	vi	PB-CLDB	1778	Tiddim	2046
315700	zoː¹	paralysis		PB-CLDB	1778	Tiddim	2047
315702	zoː?³ ngeu¹	cat		PB-CLDB	1778	Tiddim	2048
315703	zoːl¹	oblong		PB-CLDB	1778	Tiddim	2049
315704	zoːl²	horizontal beam		PB-CLDB	1778	Tiddim	2050
315706	zoːl³ ta¹	illegitimate son		PB-CLDB	1778	Tiddim	2051
315707	zoːm¹	paralysed; helpless	vi	PB-CLDB	1778	Tiddim	2052
315708	zoːn³ >  zot³	call somebody to join while going to some place	v	PB-CLDB	1778	Tiddim	2053
315710	zoːng²	monkey		PB-CLDB	1778	Tiddim	2054
315711	zoːng² >  zoːn³	carry or lift something together	v	PB-CLDB	1778	Tiddim	2055
315712	zoːng² >  zoːn³	poor	vi	PB-CLDB	1778	Tiddim	2056
315713	zoːng² ku?¹	fully grown monkey		PB-CLDB	1778	Tiddim	2057
315714	zoːng² zaːl²	helpless		PB-CLDB	1778	Tiddim	2058
315715	zoːt¹	grope	v	PB-CLDB	1778	Tiddim	2059
315716	zu¹ lei¹	squirrel		PB-CLDB	1778	Tiddim	2060
315717	zu¹ ning²	sweet fermented rice (used for making rice beer)		PB-CLDB	1778	Tiddim	2061
315719	zu¹ sa¹	mouse		PB-CLDB	1778	Tiddim	2062
315721	zu²	rice beer		PB-CLDB	1778	Tiddim	2063
315722	zuak²	sell	v	PB-CLDB	1778	Tiddim	2064
315723	zual²	tame	vi	PB-CLDB	1778	Tiddim	2065
315724	zuan¹	splash out; hop	v	PB-CLDB	1778	Tiddim	2066
315725	zuan³ >  zuat³	prepare a new farm by burning a stretch of forest	v	PB-CLDB	1778	Tiddim	2067
315726	zuang² >  zuan³	lonely; feel the absence of one's beloved ones	vi	PB-CLDB	1778	Tiddim	2068
315727	zuau¹	tell a lie	v	PB-CLDB	1778	Tiddim	2069
315728	zuau³	lie		PB-CLDB	1778	Tiddim	2070
315729	zum²	feel shy	v	PB-CLDB	1778	Tiddim	2071
315730	zum²	sharp and pointed	vi	PB-CLDB	1778	Tiddim	2072
315731	zum³	office		PB-CLDB	1778	Tiddim	2073
315733	zun³	urine		PB-CLDB	1778	Tiddim	2074
315735	zung¹	root		PB-CLDB	1778	Tiddim	2075
315737	zung¹ bu?³	ring		PB-CLDB	1778	Tiddim	2076
315738	zuː³ >  zuk³	rain	v	PB-CLDB	1778	Tiddim	2077
315739	zuːi¹ >  zui?³	follow	v	PB-CLDB	1778	Tiddim	2078
315740	zuːt¹	paint; anoint	v	PB-CLDB	1778	Tiddim	2079
313284	a◦ma	he; she; her; it its; him		PB-CLDB	1779	Lushai [Mizo]	1
313288	hma-sha	first		PB-CLDB	1779	Lushai [Mizo]	3
313293	dung	length		PB-CLDB	1779	Lushai [Mizo]	7
313301	vaːng	breadth		PB-CLDB	1779	Lushai [Mizo]	14
313303	ai	crab		PB-CLDB	1779	Lushai [Mizo]	16
313306	al	salt	be v.	PB-CLDB	1779	Lushai [Mizo]	18
313309	an	generic name for all edible leaves; green stuff of		PB-CLDB	1779	Lushai [Mizo]	20
313312	an-Tam	species of mustard	n	PB-CLDB	1779	Lushai [Mizo]	22
313320	aːr	fowl		PB-CLDB	1779	Lushai [Mizo]	28
313326	aːr-|shi	star		PB-CLDB	1779	Lushai [Mizo]	33
313331	kilh-na	button		PB-CLDB	1779	Lushai [Mizo]	37
313351	thlaːi berh	red-vented bulbul		PB-CLDB	1779	Lushai [Mizo]	56
313352	baːk	bat		PB-CLDB	1779	Lushai [Mizo]	57
313357	baːl	edible arum bulb and plant		PB-CLDB	1779	Lushai [Mizo]	61
313360	baːn	arm		PB-CLDB	1779	Lushai [Mizo]	63
313363	baːng	left remaining		PB-CLDB	1779	Lushai [Mizo]	65
313365	bang	wall; partition		PB-CLDB	1779	Lushai [Mizo]	66
313372	ruːl	snake		PB-CLDB	1779	Lushai [Mizo]	71
313374	be-kang	name of a bean		PB-CLDB	1779	Lushai [Mizo]	73
313376	be-hliang	species of beans	n	PB-CLDB	1779	Lushai [Mizo]	74
313378	be-hloi	species of beans	n	PB-CLDB	1779	Lushai [Mizo]	75
313383	ber	a superlative particle; very; most		PB-CLDB	1779	Lushai [Mizo]	78
313387	beː	generic name for different species of beans		PB-CLDB	1779	Lushai [Mizo]	82
313389	beːl	pot; utensil		PB-CLDB	1779	Lushai [Mizo]	83
313395	bial	round; spherical		PB-CLDB	1779	Lushai [Mizo]	87
313396	ben-von	name of a basket		PB-CLDB	1779	Lushai [Mizo]	88
313402	biaːng	cheek		PB-CLDB	1779	Lushai [Mizo]	92
313404	beng	ear		PB-CLDB	1779	Lushai [Mizo]	94
313416	bawr	bunch; cluster		PB-CLDB	1779	Lushai [Mizo]	105
313419	baw	semen		PB-CLDB	1779	Lushai [Mizo]	107
313425	bawm	basket		PB-CLDB	1779	Lushai [Mizo]	112
313429	bawng	cattle		PB-CLDB	1779	Lushai [Mizo]	115
313434	bu	nest		PB-CLDB	1779	Lushai [Mizo]	119
313437	buh	rice		PB-CLDB	1779	Lushai [Mizo]	120
313456	bul	stump		PB-CLDB	1779	Lushai [Mizo]	139
313463	pum	whole		PB-CLDB	1779	Lushai [Mizo]	144
313468	buːk	temporary house; a booth	n	PB-CLDB	1779	Lushai [Mizo]	149
313472	ti	muscle; flesh; substance; form		PB-CLDB	1779	Lushai [Mizo]	151
313473	chi	clan		PB-CLDB	1779	Lushai [Mizo]	152
313481	tia	as much as		PB-CLDB	1779	Lushai [Mizo]	158
313489	fiam	laugh after joking		PB-CLDB	1779	Lushai [Mizo]	165
313491	tiang	stick		PB-CLDB	1779	Lushai [Mizo]	166
313497	chik	spurt out		PB-CLDB	1779	Lushai [Mizo]	172
313500	tik-a	when		PB-CLDB	1779	Lushai [Mizo]	173
313501	chirh-duːp	bog		PB-CLDB	1779	Lushai [Mizo]	174
313505	til	testicle		PB-CLDB	1779	Lushai [Mizo]	176
313507	chil	spittle		PB-CLDB	1779	Lushai [Mizo]	178
313513	tin	nail; claw		PB-CLDB	1779	Lushai [Mizo]	182
313523	fiːm	clear; transparent		PB-CLDB	1779	Lushai [Mizo]	191
313525	fing	wise; clever; artful		PB-CLDB	1779	Lushai [Mizo]	192
313529	thing	wood; tree; wooden		PB-CLDB	1779	Lushai [Mizo]	195
313537	dai	become cool		PB-CLDB	1779	Lushai [Mizo]	203
313540	dang	other		PB-CLDB	1779	Lushai [Mizo]	205
313542	dang	palate		PB-CLDB	1779	Lushai [Mizo]	206
313545	dai	fence		PB-CLDB	1779	Lushai [Mizo]	208
313547	dai	dew		PB-CLDB	1779	Lushai [Mizo]	209
313552	daːr	bell		PB-CLDB	1779	Lushai [Mizo]	212
313556	daːn	custom; way; manner; habit		PB-CLDB	1779	Lushai [Mizo]	216
313577	thluk	back of the head		PB-CLDB	1779	Lushai [Mizo]	235
313586	dik	right; accurate		PB-CLDB	1779	Lushai [Mizo]	244
313607	doi	witchcraft; magic		PB-CLDB	1779	Lushai [Mizo]	264
313617	don-fawh	water melon		PB-CLDB	1779	Lushai [Mizo]	274
313629	dum-deː	firefly		PB-CLDB	1779	Lushai [Mizo]	285
313637	eːo	point at in contempt; an interjection		PB-CLDB	1779	Lushai [Mizo]	291
313638	eːk	excrement		PB-CLDB	1779	Lushai [Mizo]	292
313644	eːm	exceedingly		PB-CLDB	1779	Lushai [Mizo]	297
313648	rah	fruit		PB-CLDB	1779	Lushai [Mizo]	299
313653	ram	country; forest		PB-CLDB	1779	Lushai [Mizo]	303
313655	ram-shial	wild gayal	n	PB-CLDB	1779	Lushai [Mizo]	304
313662	ro-khawm	inherit property		PB-CLDB	1779	Lushai [Mizo]	310
313664	ran	domestic animals		PB-CLDB	1779	Lushai [Mizo]	311
313676	raːl	at a distance		PB-CLDB	1779	Lushai [Mizo]	322
313679	raːl	at war	be v.	PB-CLDB	1779	Lushai [Mizo]	324
313685	rei	long time; delay		PB-CLDB	1779	Lushai [Mizo]	329
313699	rial	hail; glass; earthenware		PB-CLDB	1779	Lushai [Mizo]	342
313703	riat	eight		PB-CLDB	1779	Lushai [Mizo]	345
313706	ril	bowels; entrails	n	PB-CLDB	1779	Lushai [Mizo]	347
313712	rim	smell		PB-CLDB	1779	Lushai [Mizo]	352
313716	raw-tuai	edible shoots of bamboo		PB-CLDB	1779	Lushai [Mizo]	355
313721	rong	mouth of a bottle or jar		PB-CLDB	1779	Lushai [Mizo]	359
313727	hrok	throat		PB-CLDB	1779	Lushai [Mizo]	364
313736	ru	various roots; leaves etc. used for poisoning fish		PB-CLDB	1779	Lushai [Mizo]	372
313739	ruh	bone		PB-CLDB	1779	Lushai [Mizo]	374
313742	rua	bamboo		PB-CLDB	1779	Lushai [Mizo]	376
313744	ruah	rain		PB-CLDB	1779	Lushai [Mizo]	377
313748	ruak	naked; empty; hollow		PB-CLDB	1779	Lushai [Mizo]	380
313753	hrui	creeper; string		PB-CLDB	1779	Lushai [Mizo]	384
313755	ruk	six		PB-CLDB	1779	Lushai [Mizo]	385
313774	har	difficult		PB-CLDB	1779	Lushai [Mizo]	403
313781	ha	tooth		PB-CLDB	1779	Lushai [Mizo]	410
313784	hrai	basket (variety)		PB-CLDB	1779	Lushai [Mizo]	411
313786	hai-favaːng	species of mango	n	PB-CLDB	1779	Lushai [Mizo]	413
313791	haːk	put on; wear (as a coat)		PB-CLDB	1779	Lushai [Mizo]	417
313797	hraːm	thin out (as plants; etc.)		PB-CLDB	1779	Lushai [Mizo]	421
313800	thlaːn	grave		PB-CLDB	1779	Lushai [Mizo]	423
313816	hrei	axe		PB-CLDB	1779	Lushai [Mizo]	438
313831	he-hi	this		PB-CLDB	1779	Lushai [Mizo]	453
313836	he-ta	here		PB-CLDB	1779	Lushai [Mizo]	457
313840	hriam	weapon		PB-CLDB	1779	Lushai [Mizo]	459
313843	hriang	birch tree		PB-CLDB	1779	Lushai [Mizo]	461
313845	hriang	branch		PB-CLDB	1779	Lushai [Mizo]	462
313854	hrik	louse		PB-CLDB	1779	Lushai [Mizo]	470
313875	hawng	bark; shell		PB-CLDB	1779	Lushai [Mizo]	491
313884	hu	worth (so much money etc.)	be v.	PB-CLDB	1779	Lushai [Mizo]	499
313889	huan	garden		PB-CLDB	1779	Lushai [Mizo]	503
313897	hun	time		PB-CLDB	1779	Lushai [Mizo]	510
313905	huːt	worms		PB-CLDB	1779	Lushai [Mizo]	517
313908	in	house		PB-CLDB	1779	Lushai [Mizo]	519
313912	in-Ting	soot		PB-CLDB	1779	Lushai [Mizo]	522
313922	ip	sack; pocket		PB-CLDB	1779	Lushai [Mizo]	531
313932	kal	kidney		PB-CLDB	1779	Lushai [Mizo]	540
313934	kal	go		PB-CLDB	1779	Lushai [Mizo]	541
313939	kam	bank		PB-CLDB	1779	Lushai [Mizo]	545
313941	kam	mouth		PB-CLDB	1779	Lushai [Mizo]	546
313956	kai-kuang	prawn		PB-CLDB	1779	Lushai [Mizo]	560
313960	kaːr-a	between		PB-CLDB	1779	Lushai [Mizo]	562
313964	kei-teː	leopard		PB-CLDB	1779	Lushai [Mizo]	565
313976	khao	grasshopper		PB-CLDB	1779	Lushai [Mizo]	576
313978	kei	I		PB-CLDB	1779	Lushai [Mizo]	578
313980	kei-ma	I		PB-CLDB	1779	Lushai [Mizo]	579
313989	Teːk	thunderbolt		PB-CLDB	1779	Lushai [Mizo]	587
313993	keːl	goat		PB-CLDB	1779	Lushai [Mizo]	590
313999	ki	horn		PB-CLDB	1779	Lushai [Mizo]	595
314017	ma	good value for money	be v.	PB-CLDB	1779	Lushai [Mizo]	611
314031	ziːng	accumulate		PB-CLDB	1779	Lushai [Mizo]	624
314040	kilh-na	nail		PB-CLDB	1779	Lushai [Mizo]	632
314045	kiu	elbow		PB-CLDB	1779	Lushai [Mizo]	637
314048	va-ki	parrot		PB-CLDB	1779	Lushai [Mizo]	638
314053	kiːl	corner		PB-CLDB	1779	Lushai [Mizo]	643
314059	khoi-a	where		PB-CLDB	1779	Lushai [Mizo]	648
314066	kong	doorway		PB-CLDB	1779	Lushai [Mizo]	654
314082	fu	sugar cane		PB-CLDB	1779	Lushai [Mizo]	669
314091	kawng	loins		PB-CLDB	1779	Lushai [Mizo]	677
314097	kua	nine		PB-CLDB	1779	Lushai [Mizo]	682
314099	khua	village		PB-CLDB	1779	Lushai [Mizo]	683
314106	kuang	trough		PB-CLDB	1779	Lushai [Mizo]	689
314111	kum	year		PB-CLDB	1779	Lushai [Mizo]	693
314115	kuːng	tree; plant		PB-CLDB	1779	Lushai [Mizo]	695
314131	khao	grasshopper; locust; cricket		PB-CLDB	1779	Lushai [Mizo]	710
314139	khaːm	precipice		PB-CLDB	1779	Lushai [Mizo]	717
314148	khat	one		PB-CLDB	1779	Lushai [Mizo]	726
314153	kha	jaw		PB-CLDB	1779	Lushai [Mizo]	730
314157	thla	spirit		PB-CLDB	1779	Lushai [Mizo]	732
314159	thla	month		PB-CLDB	1779	Lushai [Mizo]	733
314161	thla	moon		PB-CLDB	1779	Lushai [Mizo]	734
314163	thla	wing		PB-CLDB	1779	Lushai [Mizo]	735
314167	khaːk	phlegm		PB-CLDB	1779	Lushai [Mizo]	739
314188	ke	foot		PB-CLDB	1779	Lushai [Mizo]	759
314190	ke-aːr-tui	heel		PB-CLDB	1779	Lushai [Mizo]	760
314197	khir	scab		PB-CLDB	1779	Lushai [Mizo]	765
314205	ke	foot; leg		PB-CLDB	1779	Lushai [Mizo]	773
314217	Thi	bead		PB-CLDB	1779	Lushai [Mizo]	784
314231	Thi-hrui	necklace		PB-CLDB	1779	Lushai [Mizo]	797
314261	khua-a-vaːr	dawn		PB-CLDB	1779	Lushai [Mizo]	826
314265	khuai	bee		PB-CLDB	1779	Lushai [Mizo]	829
314276	mi-khual	stranger		PB-CLDB	1779	Lushai [Mizo]	838
314279	khuang	drum		PB-CLDB	1779	Lushai [Mizo]	841
314292	kut	hand		PB-CLDB	1779	Lushai [Mizo]	852
314299	khu	smoke		PB-CLDB	1779	Lushai [Mizo]	859
314305	khuːp	knee		PB-CLDB	1779	Lushai [Mizo]	863
314311	hla	song		PB-CLDB	1779	Lushai [Mizo]	869
314316	lai	navel		PB-CLDB	1779	Lushai [Mizo]	873
314326	lam-lian	road		PB-CLDB	1779	Lushai [Mizo]	882
314337	lai	middle		PB-CLDB	1779	Lushai [Mizo]	892
314339	la	still		PB-CLDB	1779	Lushai [Mizo]	893
314355	lei	ground		PB-CLDB	1779	Lushai [Mizo]	908
314361	lei	tongue		PB-CLDB	1779	Lushai [Mizo]	913
314364	lei	bridge		PB-CLDB	1779	Lushai [Mizo]	915
314390	li	four		PB-CLDB	1779	Lushai [Mizo]	940
314405	hliːng	thorn		PB-CLDB	1779	Lushai [Mizo]	955
314411	li	deep pool (in a river)		PB-CLDB	1779	Lushai [Mizo]	960
314415	hlulm	ball		PB-CLDB	1779	Lushai [Mizo]	963
314418	hlim	shadow		PB-CLDB	1779	Lushai [Mizo]	965
314422	hliːt	leech		PB-CLDB	1779	Lushai [Mizo]	968
314450	loi	buffalo		PB-CLDB	1779	Lushai [Mizo]	995
314454	lawm	pleased	be v.	PB-CLDB	1779	Lushai [Mizo]	998
314468	lu	head		PB-CLDB	1779	Lushai [Mizo]	1011
314471	luh-lul	obstinate; stubborn		PB-CLDB	1779	Lushai [Mizo]	1012
314482	lung	maggot		PB-CLDB	1779	Lushai [Mizo]	1023
314486	lung	heart		PB-CLDB	1779	Lushai [Mizo]	1026
314490	lui	stream		PB-CLDB	1779	Lushai [Mizo]	1029
314501	hma-a	before		PB-CLDB	1779	Lushai [Mizo]	1039
314518	mang	dream		PB-CLDB	1779	Lushai [Mizo]	1055
314524	hmai	face		PB-CLDB	1779	Lushai [Mizo]	1060
314528	mai	pumpkin		PB-CLDB	1779	Lushai [Mizo]	1063
314530	mai-|mom	spider		PB-CLDB	1779	Lushai [Mizo]	1064
314532	mak-pa	son-in-law		PB-CLDB	1779	Lushai [Mizo]	1065
314544	mao	bamboo (variety)		PB-CLDB	1779	Lushai [Mizo]	1076
314552	mei	fire		PB-CLDB	1779	Lushai [Mizo]	1083
314554	mei	tail		PB-CLDB	1779	Lushai [Mizo]	1084
314560	mei-khu	smoke		PB-CLDB	1779	Lushai [Mizo]	1089
314569	hmei-thai-thei	name of a tree with small edible fruit		PB-CLDB	1779	Lushai [Mizo]	1097
314572	hmei-thai	widow		PB-CLDB	1779	Lushai [Mizo]	1099
314582	mi	person		PB-CLDB	1779	Lushai [Mizo]	1108
314591	hming	name		PB-CLDB	1779	Lushai [Mizo]	1116
314595	mit	eye		PB-CLDB	1779	Lushai [Mizo]	1119
314601	fang-hmir	ant		PB-CLDB	1779	Lushai [Mizo]	1124
314605	mo	son's or brother's wife		PB-CLDB	1779	Lushai [Mizo]	1127
314613	non	elephant's trunk		PB-CLDB	1779	Lushai [Mizo]	1133
314614	hmawng	species of Indian fig tree		PB-CLDB	1779	Lushai [Mizo]	1134
314616	mu-lu-kolh	vulture		PB-CLDB	1779	Lushai [Mizo]	1135
314619	mu-chhia	name of a hawk		PB-CLDB	1779	Lushai [Mizo]	1137
314621	mu-vaːn-lai	kind of hawk which eats snakes	n	PB-CLDB	1779	Lushai [Mizo]	1138
314623	mu	hawk		PB-CLDB	1779	Lushai [Mizo]	1139
314628	mual	hill		PB-CLDB	1779	Lushai [Mizo]	1143
314635	hmui-thal	cotton spindle worked with a wheel		PB-CLDB	1779	Lushai [Mizo]	1149
314637	hmul	hair; feather		PB-CLDB	1779	Lushai [Mizo]	1150
314639	hmun	place		PB-CLDB	1779	Lushai [Mizo]	1151
314643	hmuːi	beak; lip		PB-CLDB	1779	Lushai [Mizo]	1154
314645	hmuːi-hmul	moustache		PB-CLDB	1779	Lushai [Mizo]	1155
314649	na	pain		PB-CLDB	1779	Lushai [Mizo]	1158
314651	hna	work		PB-CLDB	1779	Lushai [Mizo]	1159
314656	hnam	strap passing across the forehead to carry loads		PB-CLDB	1779	Lushai [Mizo]	1163
314660	nguːm-hnaːm	sword		PB-CLDB	1779	Lushai [Mizo]	1165
314665	nang	thou		PB-CLDB	1779	Lushai [Mizo]	1170
314670	hnap	mucus from the nose		PB-CLDB	1779	Lushai [Mizo]	1174
314672	nao	younger brother or sister		PB-CLDB	1779	Lushai [Mizo]	1175
314675	nao-pang	child		PB-CLDB	1779	Lushai [Mizo]	1177
314683	naːk ruh	rib		PB-CLDB	1779	Lushai [Mizo]	1184
314687	hnaːr	nose		PB-CLDB	1779	Lushai [Mizo]	1187
314713	ni	sun; day		PB-CLDB	1779	Lushai [Mizo]	1212
314718	hnih	two		PB-CLDB	1779	Lushai [Mizo]	1216
314728	ni	paternal aunt		PB-CLDB	1779	Lushai [Mizo]	1225
314740	no	young of animals; birds; etc.		PB-CLDB	1779	Lushai [Mizo]	1236
314743	hnu-teː	bosom; breasts; udder; milk		PB-CLDB	1779	Lushai [Mizo]	1238
314746	hnu-teː hmuːr	nipple		PB-CLDB	1779	Lushai [Mizo]	1240
314752	nu	mother		PB-CLDB	1779	Lushai [Mizo]	1245
314765	hnuai	underneath	n	PB-CLDB	1779	Lushai [Mizo]	1257
314774	hnung	back	n	PB-CLDB	1779	Lushai [Mizo]	1265
314782	ngha	fish		PB-CLDB	1779	Lushai [Mizo]	1271
314783	nga	five		PB-CLDB	1779	Lushai [Mizo]	1272
314786	ngal	shin		PB-CLDB	1779	Lushai [Mizo]	1274
314789	nghal-mal	large male wild boar	n	PB-CLDB	1779	Lushai [Mizo]	1275
